START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1636756380000,1636756500000,9,2021-11-13 07:33:00,2021-11-13 07:35:00,29.0,0.0,29.0,2,PHONE
1636758780000,1636758840000,9,2021-11-13 08:13:00,2021-11-13 08:14:00,16.0,0.0,16.0,1,PHONE
1636758900000,1636758960000,9,2021-11-13 08:15:00,2021-11-13 08:16:00,76.0,3.0,39.5,1,BOTH
1636760580000,1636760700000,9,2021-11-13 08:43:00,2021-11-13 08:45:00,63.0,62.0,62.5,2,BOTH
1636760700000,1636760760000,9,2021-11-13 08:45:00,2021-11-13 08:46:00,16.0,0.0,16.0,1,PHONE
1636761780000,1636761960000,9,2021-11-13 09:03:00,2021-11-13 09:06:00,70.0,88.0,79.0,3,BOTH
1636762140000,1636762260000,9,2021-11-13 09:09:00,2021-11-13 09:11:00,50.0,38.0,44.0,2,BOTH
1636762260000,1636762320000,9,2021-11-13 09:11:00,2021-11-13 09:12:00,4.0,0.0,4.0,1,PHONE
1636763700000,1636763940000,9,2021-11-13 09:35:00,2021-11-13 09:39:00,156.0,125.0,140.5,4,BOTH
1636764240000,1636764300000,9,2021-11-13 09:44:00,2021-11-13 09:45:00,15.0,0.0,15.0,1,PHONE
1636764300000,1636764360000,9,2021-11-13 09:45:00,2021-11-13 09:46:00,90.0,30.0,60.0,1,BOTH
1636766220000,1636766280000,9,2021-11-13 10:17:00,2021-11-13 10:18:00,19.0,0.0,19.0,1,PHONE
1636766280000,1636766340000,9,2021-11-13 10:18:00,2021-11-13 10:19:00,37.0,37.0,37.0,1,BOTH
1636766460000,1636766520000,9,2021-11-13 10:21:00,2021-11-13 10:22:00,9.0,0.0,9.0,1,PHONE
1636766520000,1636766580000,9,2021-11-13 10:22:00,2021-11-13 10:23:00,21.0,19.0,20.0,1,BOTH
1636767120000,1636767180000,9,2021-11-13 10:32:00,2021-11-13 10:33:00,0.0,11.0,11.0,1,WEARABLE
1636767420000,1636767540000,9,2021-11-13 10:37:00,2021-11-13 10:39:00,0.0,23.0,23.0,2,WEARABLE
1636768560000,1636768620000,9,2021-11-13 10:56:00,2021-11-13 10:57:00,59.0,57.0,58.0,1,BOTH
1636768680000,1636768740000,9,2021-11-13 10:58:00,2021-11-13 10:59:00,0.0,8.0,8.0,1,WEARABLE
1636768860000,1636768920000,9,2021-11-13 11:01:00,2021-11-13 11:02:00,55.0,50.0,52.5,1,BOTH
1636768980000,1636769160000,9,2021-11-13 11:03:00,2021-11-13 11:06:00,251.0,227.0,239.0,3,BOTH
1636769400000,1636769460000,9,2021-11-13 11:10:00,2021-11-13 11:11:00,23.0,0.0,23.0,1,PHONE
1636770000000,1636770180000,9,2021-11-13 11:20:00,2021-11-13 11:23:00,286.0,262.0,274.0,3,BOTH
1636770360000,1636770480000,9,2021-11-13 11:26:00,2021-11-13 11:28:00,0.0,33.0,33.0,2,WEARABLE
1636770480000,1636770600000,9,2021-11-13 11:28:00,2021-11-13 11:30:00,161.0,112.0,136.5,2,BOTH
1636770720000,1636770780000,9,2021-11-13 11:32:00,2021-11-13 11:33:00,0.0,10.0,10.0,1,WEARABLE
1636770900000,1636770960000,9,2021-11-13 11:35:00,2021-11-13 11:36:00,0.0,31.0,31.0,1,WEARABLE
1636771740000,1636771860000,9,2021-11-13 11:49:00,2021-11-13 11:51:00,0.0,17.0,17.0,2,WEARABLE
1636772280000,1636772340000,9,2021-11-13 11:58:00,2021-11-13 11:59:00,0.0,20.0,20.0,1,WEARABLE
1636772460000,1636772520000,9,2021-11-13 12:01:00,2021-11-13 12:02:00,0.0,11.0,11.0,1,WEARABLE
1636777380000,1636777500000,9,2021-11-13 13:23:00,2021-11-13 13:25:00,0.0,22.0,22.0,2,WEARABLE
1636777620000,1636777680000,9,2021-11-13 13:27:00,2021-11-13 13:28:00,0.0,13.0,13.0,1,WEARABLE
1636777740000,1636777800000,9,2021-11-13 13:29:00,2021-11-13 13:30:00,0.0,13.0,13.0,1,WEARABLE
