START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1626989160000,1626989220000,9,2021-07-23 06:26:00,2021-07-23 06:27:00,11.0,0.0,11.0,1,PHONE
1626990300000,1626990360000,9,2021-07-23 06:45:00,2021-07-23 06:46:00,6.0,0.0,6.0,1,PHONE
1627003980000,1627004040000,9,2021-07-23 10:33:00,2021-07-23 10:34:00,19.0,0.0,19.0,1,PHONE
1627004760000,1627004820000,9,2021-07-23 10:46:00,2021-07-23 10:47:00,20.0,0.0,20.0,1,PHONE
1627005420000,1627005600000,9,2021-07-23 10:57:00,2021-07-23 11:00:00,150.0,152.0,151.0,3,BOTH
1627007220000,1627007400000,9,2021-07-23 11:27:00,2021-07-23 11:30:00,0.0,58.0,58.0,3,WEARABLE
1627007580000,1627007640000,9,2021-07-23 11:33:00,2021-07-23 11:34:00,0.0,16.0,16.0,1,WEARABLE
1627007700000,1627007760000,9,2021-07-23 11:35:00,2021-07-23 11:36:00,0.0,9.0,9.0,1,WEARABLE
1627009020000,1627009080000,9,2021-07-23 11:57:00,2021-07-23 11:58:00,0.0,31.0,31.0,1,WEARABLE
1627009860000,1627009920000,9,2021-07-23 12:11:00,2021-07-23 12:12:00,0.0,12.0,12.0,1,WEARABLE
1627009920000,1627010040000,9,2021-07-23 12:12:00,2021-07-23 12:14:00,66.0,116.0,91.0,2,BOTH
1627010040000,1627010100000,9,2021-07-23 12:14:00,2021-07-23 12:15:00,0.0,46.0,46.0,1,WEARABLE
1627014180000,1627014300000,9,2021-07-23 13:23:00,2021-07-23 13:25:00,172.0,0.0,172.0,2,PHONE
1627018260000,1627018500000,9,2021-07-23 14:31:00,2021-07-23 14:35:00,0.0,75.0,75.0,4,WEARABLE
1627019940000,1627020120000,9,2021-07-23 14:59:00,2021-07-23 15:02:00,154.0,0.0,154.0,3,PHONE
1627020120000,1627020180000,9,2021-07-23 15:02:00,2021-07-23 15:03:00,22.0,22.0,22.0,1,BOTH
1627021560000,1627021680000,9,2021-07-23 15:26:00,2021-07-23 15:28:00,11.0,0.0,11.0,2,PHONE
1627026300000,1627026360000,9,2021-07-23 16:45:00,2021-07-23 16:46:00,29.0,0.0,29.0,1,PHONE
1627026420000,1627026480000,9,2021-07-23 16:47:00,2021-07-23 16:48:00,8.0,0.0,8.0,1,PHONE
1627027560000,1627027620000,9,2021-07-23 17:06:00,2021-07-23 17:07:00,33.0,33.0,33.0,1,BOTH
1627033740000,1627033860000,9,2021-07-23 18:49:00,2021-07-23 18:51:00,32.0,0.0,32.0,2,PHONE
1627037520000,1627037760000,9,2021-07-23 19:52:00,2021-07-23 19:56:00,0.0,90.0,90.0,4,WEARABLE
1627038840000,1627038900000,9,2021-07-23 20:14:00,2021-07-23 20:15:00,0.0,25.0,25.0,1,WEARABLE
1627040700000,1627041060000,9,2021-07-23 20:45:00,2021-07-23 20:51:00,0.0,141.0,141.0,6,WEARABLE
1627041180000,1627044300000,9,2021-07-23 20:53:00,2021-07-23 21:45:00,5835.0,5965.0,5900.0,52,BOTH
1627044300000,1627044420000,9,2021-07-23 21:45:00,2021-07-23 21:47:00,0.0,105.0,105.0,2,WEARABLE
1627044900000,1627045080000,9,2021-07-23 21:55:00,2021-07-23 21:58:00,78.0,129.0,103.5,3,BOTH
1627047840000,1627047900000,9,2021-07-23 22:44:00,2021-07-23 22:45:00,6.0,0.0,6.0,1,PHONE
1627049160000,1627049280000,9,2021-07-23 23:06:00,2021-07-23 23:08:00,76.0,70.0,73.0,2,BOTH
1627049280000,1627049340000,9,2021-07-23 23:08:00,2021-07-23 23:09:00,0.0,16.0,16.0,1,WEARABLE
1627092480000,1627092540000,9,2021-07-24 11:08:00,2021-07-24 11:09:00,13.0,10.0,11.5,1,BOTH
1627095960000,1627096020000,9,2021-07-24 12:06:00,2021-07-24 12:07:00,22.0,0.0,22.0,1,PHONE
1627096800000,1627096860000,9,2021-07-24 12:20:00,2021-07-24 12:21:00,0.0,27.0,27.0,1,WEARABLE
1627096860000,1627097040000,9,2021-07-24 12:21:00,2021-07-24 12:24:00,225.0,208.0,216.5,3,BOTH
1627098420000,1627098540000,9,2021-07-24 12:47:00,2021-07-24 12:49:00,55.0,78.0,66.5,2,BOTH
1627099920000,1627100040000,9,2021-07-24 13:12:00,2021-07-24 13:14:00,0.0,24.0,24.0,2,WEARABLE
1627100640000,1627100700000,9,2021-07-24 13:24:00,2021-07-24 13:25:00,45.0,44.0,44.5,1,BOTH
1627101900000,1627102020000,9,2021-07-24 13:45:00,2021-07-24 13:47:00,33.0,52.0,42.5,2,BOTH
1627102440000,1627102560000,9,2021-07-24 13:54:00,2021-07-24 13:56:00,38.0,43.0,40.5,2,BOTH
1627104360000,1627104420000,9,2021-07-24 14:26:00,2021-07-24 14:27:00,0.0,15.0,15.0,1,WEARABLE
1627104420000,1627105140000,9,2021-07-24 14:27:00,2021-07-24 14:39:00,944.0,851.0,897.5,12,BOTH
1627105140000,1627105200000,9,2021-07-24 14:39:00,2021-07-24 14:40:00,17.0,0.0,17.0,1,PHONE
1627105200000,1627105260000,9,2021-07-24 14:40:00,2021-07-24 14:41:00,0.0,11.0,11.0,1,WEARABLE
1627107360000,1627107720000,9,2021-07-24 15:16:00,2021-07-24 15:22:00,0.0,293.0,293.0,6,WEARABLE
1627108440000,1627108560000,9,2021-07-24 15:34:00,2021-07-24 15:36:00,0.0,39.0,39.0,2,WEARABLE
1627110900000,1627110960000,9,2021-07-24 16:15:00,2021-07-24 16:16:00,0.0,11.0,11.0,1,WEARABLE
1627111440000,1627111500000,9,2021-07-24 16:24:00,2021-07-24 16:25:00,0.0,13.0,13.0,1,WEARABLE
1627111680000,1627111740000,9,2021-07-24 16:28:00,2021-07-24 16:29:00,65.0,79.0,72.0,1,BOTH
1627111740000,1627111800000,9,2021-07-24 16:29:00,2021-07-24 16:30:00,0.0,7.0,7.0,1,WEARABLE
1627111800000,1627111860000,9,2021-07-24 16:30:00,2021-07-24 16:31:00,20.0,23.0,21.5,1,BOTH
1627111860000,1627111920000,9,2021-07-24 16:31:00,2021-07-24 16:32:00,0.0,45.0,45.0,1,WEARABLE
1627111920000,1627111980000,9,2021-07-24 16:32:00,2021-07-24 16:33:00,10.0,37.0,23.5,1,BOTH
1627112040000,1627112340000,9,2021-07-24 16:34:00,2021-07-24 16:39:00,0.0,99.0,99.0,5,WEARABLE
1627112340000,1627112520000,9,2021-07-24 16:39:00,2021-07-24 16:42:00,184.0,175.0,179.5,3,BOTH
1627112580000,1627112700000,9,2021-07-24 16:43:00,2021-07-24 16:45:00,0.0,109.0,109.0,2,WEARABLE
1627112760000,1627112940000,9,2021-07-24 16:46:00,2021-07-24 16:49:00,0.0,100.0,100.0,3,WEARABLE
1627114800000,1627114860000,9,2021-07-24 17:20:00,2021-07-24 17:21:00,0.0,10.0,10.0,1,WEARABLE
1627119720000,1627120260000,9,2021-07-24 18:42:00,2021-07-24 18:51:00,692.0,611.0,651.5,9,BOTH
1627120320000,1627120380000,9,2021-07-24 18:52:00,2021-07-24 18:53:00,0.0,11.0,11.0,1,WEARABLE
1627122660000,1627123080000,9,2021-07-24 19:31:00,2021-07-24 19:38:00,660.0,643.0,651.5,7,BOTH
1627123080000,1627123140000,9,2021-07-24 19:38:00,2021-07-24 19:39:00,11.0,0.0,11.0,1,PHONE
1627123560000,1627123920000,9,2021-07-24 19:46:00,2021-07-24 19:52:00,495.0,441.0,468.0,6,BOTH
1627123980000,1627124100000,9,2021-07-24 19:53:00,2021-07-24 19:55:00,87.0,88.0,87.5,2,BOTH
1627125060000,1627125120000,9,2021-07-24 20:11:00,2021-07-24 20:12:00,0.0,18.0,18.0,1,WEARABLE
1627125180000,1627125360000,9,2021-07-24 20:13:00,2021-07-24 20:16:00,0.0,100.0,100.0,3,WEARABLE
