START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1635372480000,1635372540000,9,2021-10-28 07:08:00,2021-10-28 07:09:00,34.0,0.0,34.0,1,PHONE
1635372600000,1635372960000,9,2021-10-28 07:10:00,2021-10-28 07:16:00,392.0,390.0,391.0,6,BOTH
1635372960000,1635373020000,9,2021-10-28 07:16:00,2021-10-28 07:17:00,9.0,0.0,9.0,1,PHONE
1635373020000,1635373140000,9,2021-10-28 07:17:00,2021-10-28 07:19:00,0.0,65.0,65.0,2,WEARABLE
1635373260000,1635373740000,9,2021-10-28 07:21:00,2021-10-28 07:29:00,0.0,799.0,799.0,8,WEARABLE
1635374100000,1635374160000,9,2021-10-28 07:35:00,2021-10-28 07:36:00,0.0,10.0,10.0,1,WEARABLE
1635374640000,1635374760000,9,2021-10-28 07:44:00,2021-10-28 07:46:00,0.0,56.0,56.0,2,WEARABLE
1635375420000,1635375480000,9,2021-10-28 07:57:00,2021-10-28 07:58:00,0.0,14.0,14.0,1,WEARABLE
1635376380000,1635376440000,9,2021-10-28 08:13:00,2021-10-28 08:14:00,0.0,20.0,20.0,1,WEARABLE
1635376620000,1635376740000,9,2021-10-28 08:17:00,2021-10-28 08:19:00,0.0,22.0,22.0,2,WEARABLE
1635376800000,1635376860000,9,2021-10-28 08:20:00,2021-10-28 08:21:00,0.0,27.0,27.0,1,WEARABLE
1635376920000,1635376980000,9,2021-10-28 08:22:00,2021-10-28 08:23:00,0.0,35.0,35.0,1,WEARABLE
1635377340000,1635377460000,9,2021-10-28 08:29:00,2021-10-28 08:31:00,0.0,49.0,49.0,2,WEARABLE
1635378360000,1635378420000,9,2021-10-28 08:46:00,2021-10-28 08:47:00,16.0,0.0,16.0,1,PHONE
1635378420000,1635378480000,9,2021-10-28 08:47:00,2021-10-28 08:48:00,0.0,144.0,144.0,1,WEARABLE
1635378480000,1635378540000,9,2021-10-28 08:48:00,2021-10-28 08:49:00,16.0,0.0,16.0,1,PHONE
1635378600000,1635378960000,9,2021-10-28 08:50:00,2021-10-28 08:56:00,407.0,363.0,385.0,6,BOTH
1635378960000,1635379140000,9,2021-10-28 08:56:00,2021-10-28 08:59:00,0.0,30.0,30.0,3,WEARABLE
1635379860000,1635379920000,9,2021-10-28 09:11:00,2021-10-28 09:12:00,0.0,30.0,30.0,1,WEARABLE
1635379980000,1635380040000,9,2021-10-28 09:13:00,2021-10-28 09:14:00,0.0,21.0,21.0,1,WEARABLE
1635380040000,1635380100000,9,2021-10-28 09:14:00,2021-10-28 09:15:00,21.0,19.0,20.0,1,BOTH
1635380220000,1635380280000,9,2021-10-28 09:17:00,2021-10-28 09:18:00,26.0,38.0,32.0,1,BOTH
1635380940000,1635381000000,9,2021-10-28 09:29:00,2021-10-28 09:30:00,54.0,55.0,54.5,1,BOTH
1635381000000,1635381060000,9,2021-10-28 09:30:00,2021-10-28 09:31:00,0.0,13.0,13.0,1,WEARABLE
1635381060000,1635381180000,9,2021-10-28 09:31:00,2021-10-28 09:33:00,79.0,44.0,61.5,2,BOTH
1635388680000,1635388740000,9,2021-10-28 11:38:00,2021-10-28 11:39:00,9.0,0.0,9.0,1,PHONE
1635388740000,1635389280000,9,2021-10-28 11:39:00,2021-10-28 11:48:00,682.0,612.0,647.0,9,BOTH
1635389340000,1635389400000,9,2021-10-28 11:49:00,2021-10-28 11:50:00,8.0,12.0,10.0,1,BOTH
1635389460000,1635389520000,9,2021-10-28 11:51:00,2021-10-28 11:52:00,48.0,47.0,47.5,1,BOTH
1635389520000,1635389580000,9,2021-10-28 11:52:00,2021-10-28 11:53:00,0.0,10.0,10.0,1,WEARABLE
1635390600000,1635391320000,9,2021-10-28 12:10:00,2021-10-28 12:22:00,1151.0,1078.0,1114.5,12,BOTH
1635391380000,1635391440000,9,2021-10-28 12:23:00,2021-10-28 12:24:00,15.0,0.0,15.0,1,PHONE
1635391440000,1635391500000,9,2021-10-28 12:24:00,2021-10-28 12:25:00,30.0,32.0,31.0,1,BOTH
1635391980000,1635392820000,9,2021-10-28 12:33:00,2021-10-28 12:47:00,1100.0,1117.0,1108.5,14,BOTH
1635392880000,1635393240000,9,2021-10-28 12:48:00,2021-10-28 12:54:00,510.0,468.0,489.0,6,BOTH
1635393240000,1635393300000,9,2021-10-28 12:54:00,2021-10-28 12:55:00,0.0,10.0,10.0,1,WEARABLE
1635396900000,1635397080000,9,2021-10-28 13:55:00,2021-10-28 13:58:00,90.0,0.0,90.0,3,PHONE
1635397140000,1635397200000,9,2021-10-28 13:59:00,2021-10-28 14:00:00,67.0,0.0,67.0,1,PHONE
1635409740000,1635409800000,9,2021-10-28 17:29:00,2021-10-28 17:30:00,8.0,0.0,8.0,1,PHONE
1635409800000,1635410400000,9,2021-10-28 17:30:00,2021-10-28 17:40:00,843.0,764.0,803.5,10,BOTH
1635410580000,1635410640000,9,2021-10-28 17:43:00,2021-10-28 17:44:00,9.0,24.0,16.5,1,BOTH
1635410700000,1635410760000,9,2021-10-28 17:45:00,2021-10-28 17:46:00,0.0,29.0,29.0,1,WEARABLE
1635412500000,1635413160000,9,2021-10-28 18:15:00,2021-10-28 18:26:00,728.0,687.0,707.5,11,BOTH
1635413220000,1635413280000,9,2021-10-28 18:27:00,2021-10-28 18:28:00,7.0,0.0,7.0,1,PHONE
1635413280000,1635413340000,9,2021-10-28 18:28:00,2021-10-28 18:29:00,23.0,33.0,28.0,1,BOTH
1635413460000,1635413520000,9,2021-10-28 18:31:00,2021-10-28 18:32:00,8.0,18.0,13.0,1,BOTH
1635420540000,1635420720000,9,2021-10-28 20:29:00,2021-10-28 20:32:00,127.0,133.0,130.0,3,BOTH
