START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1634657100000,1634657220000,9,2021-10-20 00:25:00,2021-10-20 00:27:00,0.0,62.0,62.0,2,WEARABLE
1634659680000,1634659800000,9,2021-10-20 01:08:00,2021-10-20 01:10:00,0.0,49.0,49.0,2,WEARABLE
1634660100000,1634660160000,9,2021-10-20 01:15:00,2021-10-20 01:16:00,0.0,16.0,16.0,1,WEARABLE
1634660400000,1634660460000,9,2021-10-20 01:20:00,2021-10-20 01:21:00,0.0,18.0,18.0,1,WEARABLE
1634661840000,1634662080000,9,2021-10-20 01:44:00,2021-10-20 01:48:00,0.0,162.0,162.0,4,WEARABLE
1634662200000,1634662320000,9,2021-10-20 01:50:00,2021-10-20 01:52:00,0.0,88.0,88.0,2,WEARABLE
1634675220000,1634675280000,9,2021-10-20 05:27:00,2021-10-20 05:28:00,0.0,40.0,40.0,1,WEARABLE
1634675700000,1634675760000,9,2021-10-20 05:35:00,2021-10-20 05:36:00,0.0,7.0,7.0,1,WEARABLE
1634676600000,1634676660000,9,2021-10-20 05:50:00,2021-10-20 05:51:00,0.0,10.0,10.0,1,WEARABLE
1634680800000,1634680860000,9,2021-10-20 07:00:00,2021-10-20 07:01:00,0.0,12.0,12.0,1,WEARABLE
1634682120000,1634682180000,9,2021-10-20 07:22:00,2021-10-20 07:23:00,0.0,10.0,10.0,1,WEARABLE
1634682780000,1634682960000,9,2021-10-20 07:33:00,2021-10-20 07:36:00,0.0,83.0,83.0,3,WEARABLE
1634684640000,1634684760000,9,2021-10-20 08:04:00,2021-10-20 08:06:00,0.0,35.0,35.0,2,WEARABLE
1634684760000,1634684880000,9,2021-10-20 08:06:00,2021-10-20 08:08:00,102.0,72.0,87.0,2,BOTH
1634685060000,1634685120000,9,2021-10-20 08:11:00,2021-10-20 08:12:00,25.0,0.0,25.0,1,PHONE
1634685960000,1634686020000,9,2021-10-20 08:26:00,2021-10-20 08:27:00,7.0,0.0,7.0,1,PHONE
1634686080000,1634686140000,9,2021-10-20 08:28:00,2021-10-20 08:29:00,46.0,32.0,39.0,1,BOTH
1634686320000,1634686440000,9,2021-10-20 08:32:00,2021-10-20 08:34:00,104.0,92.0,98.0,2,BOTH
1634686440000,1634686500000,9,2021-10-20 08:34:00,2021-10-20 08:35:00,0.0,10.0,10.0,1,WEARABLE
1634694600000,1634694660000,9,2021-10-20 10:50:00,2021-10-20 10:51:00,0.0,13.0,13.0,1,WEARABLE
1634697900000,1634697960000,9,2021-10-20 11:45:00,2021-10-20 11:46:00,0.0,27.0,27.0,1,WEARABLE
1634698020000,1634698140000,9,2021-10-20 11:47:00,2021-10-20 11:49:00,0.0,14.0,14.0,2,WEARABLE
1634698200000,1634698320000,9,2021-10-20 11:50:00,2021-10-20 11:52:00,0.0,21.0,21.0,2,WEARABLE
1634700120000,1634700180000,9,2021-10-20 12:22:00,2021-10-20 12:23:00,0.0,16.0,16.0,1,WEARABLE
1634700420000,1634700480000,9,2021-10-20 12:27:00,2021-10-20 12:28:00,0.0,26.0,26.0,1,WEARABLE
1634700540000,1634700600000,9,2021-10-20 12:29:00,2021-10-20 12:30:00,0.0,28.0,28.0,1,WEARABLE
1634700660000,1634700720000,9,2021-10-20 12:31:00,2021-10-20 12:32:00,18.0,0.0,18.0,1,PHONE
1634716920000,1634717100000,9,2021-10-20 17:02:00,2021-10-20 17:05:00,0.0,118.0,118.0,3,WEARABLE
1634719260000,1634719320000,9,2021-10-20 17:41:00,2021-10-20 17:42:00,21.0,16.0,18.5,1,BOTH
1634719320000,1634719380000,9,2021-10-20 17:42:00,2021-10-20 17:43:00,16.0,0.0,16.0,1,PHONE
1634719380000,1634719680000,9,2021-10-20 17:43:00,2021-10-20 17:48:00,265.0,262.0,263.5,5,BOTH
1634723940000,1634724060000,9,2021-10-20 18:59:00,2021-10-20 19:01:00,0.0,44.0,44.0,2,WEARABLE
1634724300000,1634724360000,9,2021-10-20 19:05:00,2021-10-20 19:06:00,0.0,16.0,16.0,1,WEARABLE
1634728860000,1634728920000,9,2021-10-20 20:21:00,2021-10-20 20:22:00,0.0,13.0,13.0,1,WEARABLE
1634729640000,1634729700000,9,2021-10-20 20:34:00,2021-10-20 20:35:00,0.0,10.0,10.0,1,WEARABLE
1634733180000,1634733300000,9,2021-10-20 21:33:00,2021-10-20 21:35:00,0.0,53.0,53.0,2,WEARABLE
1634733960000,1634734140000,9,2021-10-20 21:46:00,2021-10-20 21:49:00,0.0,40.0,40.0,3,WEARABLE
1634734140000,1634736000000,9,2021-10-20 21:49:00,2021-10-20 22:20:00,2704.0,2599.0,2651.5,31,BOTH
1634736480000,1634736540000,9,2021-10-20 22:28:00,2021-10-20 22:29:00,20.0,14.0,17.0,1,BOTH
1634736540000,1634736600000,9,2021-10-20 22:29:00,2021-10-20 22:30:00,7.0,0.0,7.0,1,PHONE
1634736720000,1634736840000,9,2021-10-20 22:32:00,2021-10-20 22:34:00,72.0,49.0,60.5,2,BOTH
1634736840000,1634736900000,9,2021-10-20 22:34:00,2021-10-20 22:35:00,0.0,11.0,11.0,1,WEARABLE
1634738460000,1634738580000,9,2021-10-20 23:01:00,2021-10-20 23:03:00,0.0,55.0,55.0,2,WEARABLE
1634738640000,1634738700000,9,2021-10-20 23:04:00,2021-10-20 23:05:00,0.0,27.0,27.0,1,WEARABLE
1634739120000,1634739240000,9,2021-10-20 23:12:00,2021-10-20 23:14:00,0.0,17.0,17.0,2,WEARABLE
1634741580000,1634741640000,9,2021-10-20 23:53:00,2021-10-20 23:54:00,0.0,13.0,13.0,1,WEARABLE
1634743920000,1634743980000,9,2021-10-21 00:32:00,2021-10-21 00:33:00,0.0,15.0,15.0,1,WEARABLE
1634746380000,1634746500000,9,2021-10-21 01:13:00,2021-10-21 01:15:00,0.0,48.0,48.0,2,WEARABLE
1634752920000,1634752980000,9,2021-10-21 03:02:00,2021-10-21 03:03:00,0.0,12.0,12.0,1,WEARABLE
1634753040000,1634753220000,9,2021-10-21 03:04:00,2021-10-21 03:07:00,0.0,67.0,67.0,3,WEARABLE
1634760900000,1634761020000,9,2021-10-21 05:15:00,2021-10-21 05:17:00,0.0,41.0,41.0,2,WEARABLE
1634764380000,1634764560000,9,2021-10-21 06:13:00,2021-10-21 06:16:00,0.0,26.0,26.0,3,WEARABLE
1634765340000,1634765400000,9,2021-10-21 06:29:00,2021-10-21 06:30:00,0.0,13.0,13.0,1,WEARABLE
1634765400000,1634765520000,9,2021-10-21 06:30:00,2021-10-21 06:32:00,20.0,37.0,28.5,2,BOTH
1634767920000,1634767980000,9,2021-10-21 07:12:00,2021-10-21 07:13:00,0.0,11.0,11.0,1,WEARABLE
1634769060000,1634769120000,9,2021-10-21 07:31:00,2021-10-21 07:32:00,0.0,11.0,11.0,1,WEARABLE
1634772600000,1634772660000,9,2021-10-21 08:30:00,2021-10-21 08:31:00,0.0,22.0,22.0,1,WEARABLE
1634772720000,1634772780000,9,2021-10-21 08:32:00,2021-10-21 08:33:00,0.0,37.0,37.0,1,WEARABLE
1634772900000,1634772960000,9,2021-10-21 08:35:00,2021-10-21 08:36:00,0.0,19.0,19.0,1,WEARABLE
1634784180000,1634784240000,9,2021-10-21 11:43:00,2021-10-21 11:44:00,29.0,10.0,19.5,1,BOTH
1634784600000,1634784660000,9,2021-10-21 11:50:00,2021-10-21 11:51:00,0.0,16.0,16.0,1,WEARABLE
1634785020000,1634785140000,9,2021-10-21 11:57:00,2021-10-21 11:59:00,13.0,0.0,13.0,2,PHONE
1634785140000,1634785200000,9,2021-10-21 11:59:00,2021-10-21 12:00:00,0.0,14.0,14.0,1,WEARABLE
1634785320000,1634785380000,9,2021-10-21 12:02:00,2021-10-21 12:03:00,6.0,0.0,6.0,1,PHONE
1634785380000,1634785560000,9,2021-10-21 12:03:00,2021-10-21 12:06:00,88.0,82.0,85.0,3,BOTH
1634785680000,1634785800000,9,2021-10-21 12:08:00,2021-10-21 12:10:00,14.0,0.0,14.0,2,PHONE
1634786100000,1634786220000,9,2021-10-21 12:15:00,2021-10-21 12:17:00,57.0,0.0,57.0,2,PHONE
1634786220000,1634786460000,9,2021-10-21 12:17:00,2021-10-21 12:21:00,107.0,96.0,101.5,4,BOTH
1634786940000,1634787060000,9,2021-10-21 12:29:00,2021-10-21 12:31:00,40.0,0.0,40.0,2,PHONE
1634787060000,1634787120000,9,2021-10-21 12:31:00,2021-10-21 12:32:00,18.0,14.0,16.0,1,BOTH
1634787360000,1634787420000,9,2021-10-21 12:36:00,2021-10-21 12:37:00,125.0,0.0,125.0,1,PHONE
1634787540000,1634787600000,9,2021-10-21 12:39:00,2021-10-21 12:40:00,35.0,0.0,35.0,1,PHONE
1634787600000,1634787660000,9,2021-10-21 12:40:00,2021-10-21 12:41:00,62.0,70.0,66.0,1,BOTH
1634787660000,1634787720000,9,2021-10-21 12:41:00,2021-10-21 12:42:00,0.0,20.0,20.0,1,WEARABLE
1634787780000,1634787900000,9,2021-10-21 12:43:00,2021-10-21 12:45:00,91.0,85.0,88.0,2,BOTH
1634787900000,1634787960000,9,2021-10-21 12:45:00,2021-10-21 12:46:00,28.0,0.0,28.0,1,PHONE
1634787960000,1634788200000,9,2021-10-21 12:46:00,2021-10-21 12:50:00,113.0,85.0,99.0,4,BOTH
1634788260000,1634788500000,9,2021-10-21 12:51:00,2021-10-21 12:55:00,227.0,207.0,217.0,4,BOTH
1634788500000,1634788620000,9,2021-10-21 12:55:00,2021-10-21 12:57:00,0.0,29.0,29.0,2,WEARABLE
1634791800000,1634791860000,9,2021-10-21 13:50:00,2021-10-21 13:51:00,0.0,10.0,10.0,1,WEARABLE
1634793300000,1634793420000,9,2021-10-21 14:15:00,2021-10-21 14:17:00,0.0,24.0,24.0,2,WEARABLE
1634794020000,1634794080000,9,2021-10-21 14:27:00,2021-10-21 14:28:00,29.0,0.0,29.0,1,PHONE
1634795160000,1634795220000,9,2021-10-21 14:46:00,2021-10-21 14:47:00,7.0,0.0,7.0,1,PHONE
1634798880000,1634798940000,9,2021-10-21 15:48:00,2021-10-21 15:49:00,0.0,48.0,48.0,1,WEARABLE
1634800500000,1634800620000,9,2021-10-21 16:15:00,2021-10-21 16:17:00,0.0,24.0,24.0,2,WEARABLE
1634802000000,1634802060000,9,2021-10-21 16:40:00,2021-10-21 16:41:00,0.0,14.0,14.0,1,WEARABLE
1634805060000,1634805240000,9,2021-10-21 17:31:00,2021-10-21 17:34:00,0.0,59.0,59.0,3,WEARABLE
1634805300000,1634805360000,9,2021-10-21 17:35:00,2021-10-21 17:36:00,0.0,22.0,22.0,1,WEARABLE
1634805420000,1634805480000,9,2021-10-21 17:37:00,2021-10-21 17:38:00,0.0,11.0,11.0,1,WEARABLE
1634805540000,1634805600000,9,2021-10-21 17:39:00,2021-10-21 17:40:00,0.0,13.0,13.0,1,WEARABLE
1634805960000,1634806020000,9,2021-10-21 17:46:00,2021-10-21 17:47:00,0.0,11.0,11.0,1,WEARABLE
1634806020000,1634806380000,9,2021-10-21 17:47:00,2021-10-21 17:53:00,242.0,236.0,239.0,6,BOTH
1634806380000,1634806440000,9,2021-10-21 17:53:00,2021-10-21 17:54:00,7.0,0.0,7.0,1,PHONE
1634806560000,1634806620000,9,2021-10-21 17:56:00,2021-10-21 17:57:00,30.0,0.0,30.0,1,PHONE
1634806620000,1634806740000,9,2021-10-21 17:57:00,2021-10-21 17:59:00,51.0,90.0,70.5,2,BOTH
1634808600000,1634808660000,9,2021-10-21 18:30:00,2021-10-21 18:31:00,0.0,20.0,20.0,1,WEARABLE
1634810460000,1634810820000,9,2021-10-21 19:01:00,2021-10-21 19:07:00,316.0,266.0,291.0,6,BOTH
1634811000000,1634811060000,9,2021-10-21 19:10:00,2021-10-21 19:11:00,0.0,10.0,10.0,1,WEARABLE
1634811060000,1634811180000,9,2021-10-21 19:11:00,2021-10-21 19:13:00,88.0,107.0,97.5,2,BOTH
1634811180000,1634811300000,9,2021-10-21 19:13:00,2021-10-21 19:15:00,0.0,29.0,29.0,2,WEARABLE
1634811480000,1634811540000,9,2021-10-21 19:18:00,2021-10-21 19:19:00,0.0,10.0,10.0,1,WEARABLE
1634812080000,1634812140000,9,2021-10-21 19:28:00,2021-10-21 19:29:00,0.0,13.0,13.0,1,WEARABLE
1634812980000,1634813040000,9,2021-10-21 19:43:00,2021-10-21 19:44:00,0.0,11.0,11.0,1,WEARABLE
1634836020000,1634836200000,9,2021-10-22 02:07:00,2021-10-22 02:10:00,0.0,73.0,73.0,3,WEARABLE
1634865360000,1634865420000,9,2021-10-22 10:16:00,2021-10-22 10:17:00,0.0,12.0,12.0,1,WEARABLE
