START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1649366460000,1649366520000,9,2022-04-08 06:21:00,2022-04-08 06:22:00,0.0,20.0,20.0,1,WEARABLE
1649366580000,1649366640000,9,2022-04-08 06:23:00,2022-04-08 06:24:00,12.0,33.0,22.5,1,BOTH
1649366640000,1649366880000,9,2022-04-08 06:24:00,2022-04-08 06:28:00,0.0,168.0,168.0,4,WEARABLE
1649367000000,1649367060000,9,2022-04-08 06:30:00,2022-04-08 06:31:00,0.0,29.0,29.0,1,WEARABLE
1649367300000,1649367420000,9,2022-04-08 06:35:00,2022-04-08 06:37:00,0.0,26.0,26.0,2,WEARABLE
1649367660000,1649367780000,9,2022-04-08 06:41:00,2022-04-08 06:43:00,0.0,52.0,52.0,2,WEARABLE
1649367840000,1649368020000,9,2022-04-08 06:44:00,2022-04-08 06:47:00,0.0,83.0,83.0,3,WEARABLE
1649368200000,1649368320000,9,2022-04-08 06:50:00,2022-04-08 06:52:00,0.0,37.0,37.0,2,WEARABLE
1649368320000,1649368380000,9,2022-04-08 06:52:00,2022-04-08 06:53:00,6.0,0.0,6.0,1,PHONE
1649368560000,1649368740000,9,2022-04-08 06:56:00,2022-04-08 06:59:00,71.0,62.0,66.5,3,BOTH
1649368740000,1649368800000,9,2022-04-08 06:59:00,2022-04-08 07:00:00,0.0,21.0,21.0,1,WEARABLE
1649368860000,1649368920000,9,2022-04-08 07:01:00,2022-04-08 07:02:00,41.0,52.0,46.5,1,BOTH
1649371320000,1649371380000,9,2022-04-08 07:42:00,2022-04-08 07:43:00,21.0,0.0,21.0,1,PHONE
1649371380000,1649371740000,9,2022-04-08 07:43:00,2022-04-08 07:49:00,441.0,351.0,396.0,6,BOTH
1649371740000,1649371800000,9,2022-04-08 07:49:00,2022-04-08 07:50:00,8.0,0.0,8.0,1,PHONE
1649371980000,1649372040000,9,2022-04-08 07:53:00,2022-04-08 07:54:00,10.0,0.0,10.0,1,PHONE
1649372040000,1649372160000,9,2022-04-08 07:54:00,2022-04-08 07:56:00,75.0,125.0,100.0,2,BOTH
1649372400000,1649372460000,9,2022-04-08 08:00:00,2022-04-08 08:01:00,0.0,47.0,47.0,1,WEARABLE
1649372460000,1649372520000,9,2022-04-08 08:01:00,2022-04-08 08:02:00,23.0,24.0,23.5,1,BOTH
1649372820000,1649372940000,9,2022-04-08 08:07:00,2022-04-08 08:09:00,80.0,60.0,70.0,2,BOTH
1649376600000,1649376720000,9,2022-04-08 09:10:00,2022-04-08 09:12:00,58.0,55.0,56.5,2,BOTH
1649376960000,1649377080000,9,2022-04-08 09:16:00,2022-04-08 09:18:00,54.0,41.0,47.5,2,BOTH
1649378160000,1649378340000,9,2022-04-08 09:36:00,2022-04-08 09:39:00,106.0,92.0,99.0,3,BOTH
1649378700000,1649379060000,9,2022-04-08 09:45:00,2022-04-08 09:51:00,470.0,464.0,467.0,6,BOTH
1649381400000,1649381460000,9,2022-04-08 10:30:00,2022-04-08 10:31:00,0.0,20.0,20.0,1,WEARABLE
1649381460000,1649381520000,9,2022-04-08 10:31:00,2022-04-08 10:32:00,61.0,22.0,41.5,1,BOTH
1649382000000,1649382060000,9,2022-04-08 10:40:00,2022-04-08 10:41:00,0.0,12.0,12.0,1,WEARABLE
1649382120000,1649382180000,9,2022-04-08 10:42:00,2022-04-08 10:43:00,27.0,61.0,44.0,1,BOTH
1649382180000,1649382240000,9,2022-04-08 10:43:00,2022-04-08 10:44:00,21.0,0.0,21.0,1,PHONE
1649383680000,1649383800000,9,2022-04-08 11:08:00,2022-04-08 11:10:00,70.0,60.0,65.0,2,BOTH
1649383800000,1649383860000,9,2022-04-08 11:10:00,2022-04-08 11:11:00,26.0,0.0,26.0,1,PHONE
1649384760000,1649384820000,9,2022-04-08 11:26:00,2022-04-08 11:27:00,47.0,29.0,38.0,1,BOTH
1649384880000,1649384940000,9,2022-04-08 11:28:00,2022-04-08 11:29:00,43.0,57.0,50.0,1,BOTH
1649386560000,1649386620000,9,2022-04-08 11:56:00,2022-04-08 11:57:00,62.0,49.0,55.5,1,BOTH
