START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1626907860000,1626908100000,9,2021-07-22 07:51:00,2021-07-22 07:55:00,153.0,139.0,146.0,4,BOTH
1626908640000,1626909000000,9,2021-07-22 08:04:00,2021-07-22 08:10:00,512.0,519.0,515.5,6,BOTH
1626909540000,1626909660000,9,2021-07-22 08:19:00,2021-07-22 08:21:00,124.0,118.0,121.0,2,BOTH
1626909660000,1626909720000,9,2021-07-22 08:21:00,2021-07-22 08:22:00,1.0,0.0,1.0,1,PHONE
1626910380000,1626910440000,9,2021-07-22 08:33:00,2021-07-22 08:34:00,16.0,0.0,16.0,1,PHONE
1626910440000,1626910500000,9,2021-07-22 08:34:00,2021-07-22 08:35:00,23.0,23.0,23.0,1,BOTH
1626910620000,1626910800000,9,2021-07-22 08:37:00,2021-07-22 08:40:00,61.0,44.0,52.5,3,BOTH
1626910860000,1626910920000,9,2021-07-22 08:41:00,2021-07-22 08:42:00,0.0,10.0,10.0,1,WEARABLE
1626912060000,1626912120000,9,2021-07-22 09:01:00,2021-07-22 09:02:00,0.0,13.0,13.0,1,WEARABLE
1626912600000,1626912660000,9,2021-07-22 09:10:00,2021-07-22 09:11:00,0.0,11.0,11.0,1,WEARABLE
1626918300000,1626918360000,9,2021-07-22 10:45:00,2021-07-22 10:46:00,0.0,13.0,13.0,1,WEARABLE
1626919860000,1626919920000,9,2021-07-22 11:11:00,2021-07-22 11:12:00,0.0,10.0,10.0,1,WEARABLE
1626920400000,1626920460000,9,2021-07-22 11:20:00,2021-07-22 11:21:00,0.0,12.0,12.0,1,WEARABLE
1626923940000,1626924060000,9,2021-07-22 12:19:00,2021-07-22 12:21:00,95.0,91.0,93.0,2,BOTH
1626924240000,1626924300000,9,2021-07-22 12:24:00,2021-07-22 12:25:00,66.0,42.0,54.0,1,BOTH
1626924300000,1626924360000,9,2021-07-22 12:25:00,2021-07-22 12:26:00,0.0,10.0,10.0,1,WEARABLE
1626924360000,1626924420000,9,2021-07-22 12:26:00,2021-07-22 12:27:00,21.0,21.0,21.0,1,BOTH
1626924900000,1626925020000,9,2021-07-22 12:35:00,2021-07-22 12:37:00,95.0,72.0,83.5,2,BOTH
1626925080000,1626925140000,9,2021-07-22 12:38:00,2021-07-22 12:39:00,9.0,0.0,9.0,1,PHONE
1626925680000,1626925860000,9,2021-07-22 12:48:00,2021-07-22 12:51:00,144.0,119.0,131.5,3,BOTH
1626928680000,1626928800000,9,2021-07-22 13:38:00,2021-07-22 13:40:00,0.0,22.0,22.0,2,WEARABLE
1626929040000,1626929160000,9,2021-07-22 13:44:00,2021-07-22 13:46:00,0.0,27.0,27.0,2,WEARABLE
1626932400000,1626932520000,9,2021-07-22 14:40:00,2021-07-22 14:42:00,0.0,21.0,21.0,2,WEARABLE
1626933300000,1626933420000,9,2021-07-22 14:55:00,2021-07-22 14:57:00,0.0,86.0,86.0,2,WEARABLE
1626935160000,1626935220000,9,2021-07-22 15:26:00,2021-07-22 15:27:00,0.0,10.0,10.0,1,WEARABLE
1626935340000,1626935460000,9,2021-07-22 15:29:00,2021-07-22 15:31:00,0.0,12.0,12.0,2,WEARABLE
