START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1648425300000,1648425480000,9,2022-03-28 08:55:00,2022-03-28 08:58:00,119.0,32.0,75.5,3,BOTH
1648425480000,1648425540000,9,2022-03-28 08:58:00,2022-03-28 08:59:00,0.0,12.0,12.0,1,WEARABLE
1648425540000,1648425600000,9,2022-03-28 08:59:00,2022-03-28 09:00:00,30.0,0.0,30.0,1,PHONE
1648425600000,1648425660000,9,2022-03-28 09:00:00,2022-03-28 09:01:00,29.0,24.0,26.5,1,BOTH
1648429920000,1648429980000,9,2022-03-28 10:12:00,2022-03-28 10:13:00,15.0,23.0,19.0,1,BOTH
1648429980000,1648430040000,9,2022-03-28 10:13:00,2022-03-28 10:14:00,12.0,0.0,12.0,1,PHONE
1648430040000,1648430100000,9,2022-03-28 10:14:00,2022-03-28 10:15:00,9.0,13.0,11.0,1,BOTH
1648430100000,1648430160000,9,2022-03-28 10:15:00,2022-03-28 10:16:00,0.0,20.0,20.0,1,WEARABLE
1648430220000,1648430400000,9,2022-03-28 10:17:00,2022-03-28 10:20:00,125.0,66.0,95.5,3,BOTH
1648430400000,1648430460000,9,2022-03-28 10:20:00,2022-03-28 10:21:00,15.0,0.0,15.0,1,PHONE
1648430460000,1648430580000,9,2022-03-28 10:21:00,2022-03-28 10:23:00,121.0,43.0,82.0,2,BOTH
1648431060000,1648431120000,9,2022-03-28 10:31:00,2022-03-28 10:32:00,24.0,0.0,24.0,1,PHONE
1648431120000,1648431180000,9,2022-03-28 10:32:00,2022-03-28 10:33:00,33.0,36.0,34.5,1,BOTH
1648431180000,1648431300000,9,2022-03-28 10:33:00,2022-03-28 10:35:00,32.0,0.0,32.0,2,PHONE
1648431360000,1648431420000,9,2022-03-28 10:36:00,2022-03-28 10:37:00,9.0,0.0,9.0,1,PHONE
1648431540000,1648431900000,9,2022-03-28 10:39:00,2022-03-28 10:45:00,426.0,399.0,412.5,6,BOTH
1648432020000,1648432080000,9,2022-03-28 10:47:00,2022-03-28 10:48:00,9.0,13.0,11.0,1,BOTH
1648432140000,1648432200000,9,2022-03-28 10:49:00,2022-03-28 10:50:00,49.0,0.0,49.0,1,PHONE
1648432740000,1648432860000,9,2022-03-28 10:59:00,2022-03-28 11:01:00,146.0,137.0,141.5,2,BOTH
1648433580000,1648433820000,9,2022-03-28 11:13:00,2022-03-28 11:17:00,281.0,236.0,258.5,4,BOTH
1648434360000,1648434540000,9,2022-03-28 11:26:00,2022-03-28 11:29:00,221.0,225.0,223.0,3,BOTH
1648435140000,1648435200000,9,2022-03-28 11:39:00,2022-03-28 11:40:00,0.0,10.0,10.0,1,WEARABLE
1648436100000,1648436160000,9,2022-03-28 11:55:00,2022-03-28 11:56:00,0.0,11.0,11.0,1,WEARABLE
1648436160000,1648436580000,9,2022-03-28 11:56:00,2022-03-28 12:03:00,510.0,490.0,500.0,7,BOTH
1648436640000,1648436700000,9,2022-03-28 12:04:00,2022-03-28 12:05:00,14.0,15.0,14.5,1,BOTH
1648436760000,1648436820000,9,2022-03-28 12:06:00,2022-03-28 12:07:00,9.0,0.0,9.0,1,PHONE
1648437600000,1648437660000,9,2022-03-28 12:20:00,2022-03-28 12:21:00,10.0,0.0,10.0,1,PHONE
1648437660000,1648438020000,9,2022-03-28 12:21:00,2022-03-28 12:27:00,517.0,467.0,492.0,6,BOTH
1648438020000,1648438080000,9,2022-03-28 12:27:00,2022-03-28 12:28:00,0.0,10.0,10.0,1,WEARABLE
1648439340000,1648439400000,9,2022-03-28 12:49:00,2022-03-28 12:50:00,0.0,21.0,21.0,1,WEARABLE
1648439520000,1648439700000,9,2022-03-28 12:52:00,2022-03-28 12:55:00,125.0,132.0,128.5,3,BOTH
1648439700000,1648439940000,9,2022-03-28 12:55:00,2022-03-28 12:59:00,24.0,0.0,24.0,4,PHONE
1648439940000,1648440060000,9,2022-03-28 12:59:00,2022-03-28 13:01:00,104.0,103.0,103.5,2,BOTH
1648440840000,1648440960000,9,2022-03-28 13:14:00,2022-03-28 13:16:00,90.0,120.0,105.0,2,BOTH
