START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1636642800000,1636642860000,9,2021-11-12 00:00:00,2021-11-12 00:01:00,10.0,12.0,11.0,1,BOTH
1636642980000,1636643040000,9,2021-11-12 00:03:00,2021-11-12 00:04:00,20.0,15.0,17.5,1,BOTH
1636644240000,1636644600000,9,2021-11-12 00:24:00,2021-11-12 00:30:00,366.0,373.0,369.5,6,BOTH
1636644600000,1636644660000,9,2021-11-12 00:30:00,2021-11-12 00:31:00,3.0,0.0,3.0,1,PHONE
1636646760000,1636646820000,9,2021-11-12 01:06:00,2021-11-12 01:07:00,0.0,13.0,13.0,1,WEARABLE
1636647000000,1636647060000,9,2021-11-12 01:10:00,2021-11-12 01:11:00,0.0,17.0,17.0,1,WEARABLE
1636647120000,1636647240000,9,2021-11-12 01:12:00,2021-11-12 01:14:00,0.0,34.0,34.0,2,WEARABLE
1636647960000,1636648020000,9,2021-11-12 01:26:00,2021-11-12 01:27:00,0.0,36.0,36.0,1,WEARABLE
1636648140000,1636648200000,9,2021-11-12 01:29:00,2021-11-12 01:30:00,0.0,8.0,8.0,1,WEARABLE
1636648740000,1636648860000,9,2021-11-12 01:39:00,2021-11-12 01:41:00,0.0,66.0,66.0,2,WEARABLE
1636653600000,1636653720000,9,2021-11-12 03:00:00,2021-11-12 03:02:00,21.0,0.0,21.0,2,PHONE
1636653960000,1636655760000,9,2021-11-12 03:06:00,2021-11-12 03:36:00,2757.0,2804.0,2780.5,30,BOTH
1636655760000,1636655820000,9,2021-11-12 03:36:00,2021-11-12 03:37:00,0.0,22.0,22.0,1,WEARABLE
1636658040000,1636658160000,9,2021-11-12 04:14:00,2021-11-12 04:16:00,0.0,43.0,43.0,2,WEARABLE
1636661580000,1636661760000,9,2021-11-12 05:13:00,2021-11-12 05:16:00,0.0,55.0,55.0,3,WEARABLE
1636664880000,1636664940000,9,2021-11-12 06:08:00,2021-11-12 06:09:00,0.0,7.0,7.0,1,WEARABLE
1636667940000,1636668000000,9,2021-11-12 06:59:00,2021-11-12 07:00:00,0.0,11.0,11.0,1,WEARABLE
1636670820000,1636670940000,9,2021-11-12 07:47:00,2021-11-12 07:49:00,0.0,26.0,26.0,2,WEARABLE
1636671180000,1636671240000,9,2021-11-12 07:53:00,2021-11-12 07:54:00,35.0,15.0,25.0,1,BOTH
1636671480000,1636671600000,9,2021-11-12 07:58:00,2021-11-12 08:00:00,0.0,37.0,37.0,2,WEARABLE
1636671660000,1636671780000,9,2021-11-12 08:01:00,2021-11-12 08:03:00,69.0,67.0,68.0,2,BOTH
1636672440000,1636672500000,9,2021-11-12 08:14:00,2021-11-12 08:15:00,6.0,0.0,6.0,1,PHONE
1636672560000,1636672980000,9,2021-11-12 08:16:00,2021-11-12 08:23:00,493.0,468.0,480.5,7,BOTH
1636673760000,1636673880000,9,2021-11-12 08:36:00,2021-11-12 08:38:00,68.0,47.0,57.5,2,BOTH
1636673880000,1636673940000,9,2021-11-12 08:38:00,2021-11-12 08:39:00,0.0,18.0,18.0,1,WEARABLE
1636674000000,1636674120000,9,2021-11-12 08:40:00,2021-11-12 08:42:00,0.0,20.0,20.0,2,WEARABLE
1636680780000,1636680840000,9,2021-11-12 10:33:00,2021-11-12 10:34:00,0.0,25.0,25.0,1,WEARABLE
1636681020000,1636681080000,9,2021-11-12 10:37:00,2021-11-12 10:38:00,0.0,12.0,12.0,1,WEARABLE
1636681200000,1636681260000,9,2021-11-12 10:40:00,2021-11-12 10:41:00,0.0,11.0,11.0,1,WEARABLE
1636701540000,1636701600000,9,2021-11-12 16:19:00,2021-11-12 16:20:00,0.0,11.0,11.0,1,WEARABLE
1636703520000,1636703580000,9,2021-11-12 16:52:00,2021-11-12 16:53:00,0.0,13.0,13.0,1,WEARABLE
1636709340000,1636709520000,9,2021-11-12 18:29:00,2021-11-12 18:32:00,0.0,40.0,40.0,3,WEARABLE
1636709520000,1636709820000,9,2021-11-12 18:32:00,2021-11-12 18:37:00,319.0,326.0,322.5,5,BOTH
1636710600000,1636710720000,9,2021-11-12 18:50:00,2021-11-12 18:52:00,126.0,169.0,147.5,2,BOTH
1636711140000,1636711260000,9,2021-11-12 18:59:00,2021-11-12 19:01:00,115.0,122.0,118.5,2,BOTH
1636711260000,1636711320000,9,2021-11-12 19:01:00,2021-11-12 19:02:00,0.0,27.0,27.0,1,WEARABLE
1636711320000,1636711620000,9,2021-11-12 19:02:00,2021-11-12 19:07:00,295.0,361.0,328.0,5,BOTH
1636711620000,1636711680000,9,2021-11-12 19:07:00,2021-11-12 19:08:00,0.0,10.0,10.0,1,WEARABLE
1636712460000,1636712640000,9,2021-11-12 19:21:00,2021-11-12 19:24:00,304.0,228.0,266.0,3,BOTH
1636712820000,1636712940000,9,2021-11-12 19:27:00,2021-11-12 19:29:00,0.0,49.0,49.0,2,WEARABLE
1636713060000,1636713240000,9,2021-11-12 19:31:00,2021-11-12 19:34:00,0.0,73.0,73.0,3,WEARABLE
