START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1650579600000,1650579660000,9,2022-04-22 07:20:00,2022-04-22 07:21:00,0.0,23.0,23.0,1,WEARABLE
1650579720000,1650579840000,9,2022-04-22 07:22:00,2022-04-22 07:24:00,0.0,32.0,32.0,2,WEARABLE
1650579840000,1650579960000,9,2022-04-22 07:24:00,2022-04-22 07:26:00,57.0,72.0,64.5,2,BOTH
1650581880000,1650581940000,9,2022-04-22 07:58:00,2022-04-22 07:59:00,0.0,13.0,13.0,1,WEARABLE
1650582000000,1650582180000,9,2022-04-22 08:00:00,2022-04-22 08:03:00,225.0,211.0,218.0,3,BOTH
1650582240000,1650582360000,9,2022-04-22 08:04:00,2022-04-22 08:06:00,91.0,126.0,108.5,2,BOTH
1650582360000,1650582480000,9,2022-04-22 08:06:00,2022-04-22 08:08:00,0.0,76.0,76.0,2,WEARABLE
1650585540000,1650585600000,9,2022-04-22 08:59:00,2022-04-22 09:00:00,68.0,47.0,57.5,1,BOTH
1650585600000,1650585660000,9,2022-04-22 09:00:00,2022-04-22 09:01:00,0.0,18.0,18.0,1,WEARABLE
1650585900000,1650585960000,9,2022-04-22 09:05:00,2022-04-22 09:06:00,0.0,30.0,30.0,1,WEARABLE
1650585960000,1650586080000,9,2022-04-22 09:06:00,2022-04-22 09:08:00,70.0,92.0,81.0,2,BOTH
1650586200000,1650586620000,9,2022-04-22 09:10:00,2022-04-22 09:17:00,476.0,433.0,454.5,7,BOTH
1650586620000,1650586680000,9,2022-04-22 09:17:00,2022-04-22 09:18:00,6.0,0.0,6.0,1,PHONE
1650586740000,1650586860000,9,2022-04-22 09:19:00,2022-04-22 09:21:00,67.0,46.0,56.5,2,BOTH
1650586920000,1650587160000,9,2022-04-22 09:22:00,2022-04-22 09:26:00,355.0,310.0,332.5,4,BOTH
1650588420000,1650588480000,9,2022-04-22 09:47:00,2022-04-22 09:48:00,0.0,19.0,19.0,1,WEARABLE
1650591180000,1650591300000,9,2022-04-22 10:33:00,2022-04-22 10:35:00,72.0,67.0,69.5,2,BOTH
1650591660000,1650591780000,9,2022-04-22 10:41:00,2022-04-22 10:43:00,0.0,21.0,21.0,2,WEARABLE
1650591780000,1650591840000,9,2022-04-22 10:43:00,2022-04-22 10:44:00,62.0,58.0,60.0,1,BOTH
1650593520000,1650593640000,9,2022-04-22 11:12:00,2022-04-22 11:14:00,76.0,57.0,66.5,2,BOTH
1650593760000,1650593880000,9,2022-04-22 11:16:00,2022-04-22 11:18:00,70.0,69.0,69.5,2,BOTH
1650594060000,1650594240000,9,2022-04-22 11:21:00,2022-04-22 11:24:00,186.0,190.0,188.0,3,BOTH
1650594300000,1650594480000,9,2022-04-22 11:25:00,2022-04-22 11:28:00,183.0,181.0,182.0,3,BOTH
1650596400000,1650596460000,9,2022-04-22 12:00:00,2022-04-22 12:01:00,59.0,55.0,57.0,1,BOTH
1650596700000,1650596760000,9,2022-04-22 12:05:00,2022-04-22 12:06:00,9.0,0.0,9.0,1,PHONE
1650596760000,1650596820000,9,2022-04-22 12:06:00,2022-04-22 12:07:00,71.0,59.0,65.0,1,BOTH
1650598320000,1650598380000,9,2022-04-22 12:32:00,2022-04-22 12:33:00,0.0,11.0,11.0,1,WEARABLE
1650601860000,1650602220000,9,2022-04-22 13:31:00,2022-04-22 13:37:00,0.0,183.0,183.0,6,WEARABLE
1650604920000,1650605040000,9,2022-04-22 14:22:00,2022-04-22 14:24:00,73.0,72.0,72.5,2,BOTH
1650605220000,1650605280000,9,2022-04-22 14:27:00,2022-04-22 14:28:00,0.0,40.0,40.0,1,WEARABLE
1650605280000,1650605340000,9,2022-04-22 14:28:00,2022-04-22 14:29:00,72.0,69.0,70.5,1,BOTH
1650607620000,1650608460000,9,2022-04-22 15:07:00,2022-04-22 15:21:00,1172.0,1185.0,1178.5,14,BOTH
1650610800000,1650610860000,9,2022-04-22 16:00:00,2022-04-22 16:01:00,0.0,18.0,18.0,1,WEARABLE
1650612420000,1650612540000,9,2022-04-22 16:27:00,2022-04-22 16:29:00,91.0,88.0,89.5,2,BOTH
1650612900000,1650613020000,9,2022-04-22 16:35:00,2022-04-22 16:37:00,74.0,83.0,78.5,2,BOTH
1650616140000,1650616200000,9,2022-04-22 17:29:00,2022-04-22 17:30:00,0.0,16.0,16.0,1,WEARABLE
1650616200000,1650616380000,9,2022-04-22 17:30:00,2022-04-22 17:33:00,233.0,217.0,225.0,3,BOTH
1650616380000,1650616440000,9,2022-04-22 17:33:00,2022-04-22 17:34:00,0.0,11.0,11.0,1,WEARABLE
1650616740000,1650616800000,9,2022-04-22 17:39:00,2022-04-22 17:40:00,0.0,16.0,16.0,1,WEARABLE
1650617340000,1650617400000,9,2022-04-22 17:49:00,2022-04-22 17:50:00,0.0,12.0,12.0,1,WEARABLE
1650619320000,1650619380000,9,2022-04-22 18:22:00,2022-04-22 18:23:00,0.0,13.0,13.0,1,WEARABLE
1650619380000,1650619440000,9,2022-04-22 18:23:00,2022-04-22 18:24:00,67.0,38.0,52.5,1,BOTH
1650619440000,1650619500000,9,2022-04-22 18:24:00,2022-04-22 18:25:00,0.0,10.0,10.0,1,WEARABLE
1650624060000,1650624120000,9,2022-04-22 19:41:00,2022-04-22 19:42:00,8.0,0.0,8.0,1,PHONE
1650633960000,1650634020000,9,2022-04-22 22:26:00,2022-04-22 22:27:00,8.0,0.0,8.0,1,PHONE
1650636240000,1650636300000,9,2022-04-22 23:04:00,2022-04-22 23:05:00,7.0,0.0,7.0,1,PHONE
1650637080000,1650637140000,9,2022-04-22 23:18:00,2022-04-22 23:19:00,7.0,0.0,7.0,1,PHONE
