START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1649368920000,1649368980000,9,2022-04-08 07:02:00,2022-04-08 07:03:00,18.0,0.0,18.0,1,PHONE
1649369520000,1649370060000,9,2022-04-08 07:12:00,2022-04-08 07:21:00,900.0,0.0,900.0,9,PHONE
1649371140000,1649371800000,9,2022-04-08 07:39:00,2022-04-08 07:50:00,839.0,0.0,839.0,11,PHONE
1649374440000,1649374500000,9,2022-04-08 08:34:00,2022-04-08 08:35:00,35.0,0.0,35.0,1,PHONE
1649374920000,1649375100000,9,2022-04-08 08:42:00,2022-04-08 08:45:00,75.0,0.0,75.0,3,PHONE
1649377620000,1649377680000,9,2022-04-08 09:27:00,2022-04-08 09:28:00,50.0,0.0,50.0,1,PHONE
1649377800000,1649377860000,9,2022-04-08 09:30:00,2022-04-08 09:31:00,43.0,0.0,43.0,1,PHONE
1649377980000,1649378100000,9,2022-04-08 09:33:00,2022-04-08 09:35:00,101.0,0.0,101.0,2,PHONE
1649382120000,1649382240000,9,2022-04-08 10:42:00,2022-04-08 10:44:00,89.0,0.0,89.0,2,PHONE
1649382300000,1649382360000,9,2022-04-08 10:45:00,2022-04-08 10:46:00,31.0,0.0,31.0,1,PHONE
1649382420000,1649382540000,9,2022-04-08 10:47:00,2022-04-08 10:49:00,98.0,0.0,98.0,2,PHONE
1649383080000,1649383140000,9,2022-04-08 10:58:00,2022-04-08 10:59:00,25.0,0.0,25.0,1,PHONE
1649387400000,1649387580000,9,2022-04-08 12:10:00,2022-04-08 12:13:00,125.0,0.0,125.0,3,PHONE
1649389740000,1649389800000,9,2022-04-08 12:49:00,2022-04-08 12:50:00,34.0,0.0,34.0,1,PHONE
1649395500000,1649395560000,9,2022-04-08 14:25:00,2022-04-08 14:26:00,49.0,0.0,49.0,1,PHONE
1649398260000,1649398380000,9,2022-04-08 15:11:00,2022-04-08 15:13:00,31.0,0.0,31.0,2,PHONE
1649400960000,1649401080000,9,2022-04-08 15:56:00,2022-04-08 15:58:00,87.0,0.0,87.0,2,PHONE
