START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1648393380000,1648393560000,9,2022-03-28 00:03:00,2022-03-28 00:06:00,0.0,30.0,30.0,3,WEARABLE
1648393560000,1648394460000,9,2022-03-28 00:06:00,2022-03-28 00:21:00,1679.0,1305.0,1492.0,15,BOTH
1648394460000,1648394880000,9,2022-03-28 00:21:00,2022-03-28 00:28:00,770.0,0.0,770.0,7,PHONE
1648394880000,1648394940000,9,2022-03-28 00:28:00,2022-03-28 00:29:00,115.0,36.0,75.5,1,BOTH
1648394940000,1648395000000,9,2022-03-28 00:29:00,2022-03-28 00:30:00,110.0,0.0,110.0,1,PHONE
1648395000000,1648395120000,9,2022-03-28 00:30:00,2022-03-28 00:32:00,223.0,102.0,162.5,2,BOTH
1648395120000,1648395180000,9,2022-03-28 00:32:00,2022-03-28 00:33:00,112.0,0.0,112.0,1,PHONE
1648395180000,1648395300000,9,2022-03-28 00:33:00,2022-03-28 00:35:00,213.0,173.0,193.0,2,BOTH
1648395300000,1648395360000,9,2022-03-28 00:35:00,2022-03-28 00:36:00,94.0,0.0,94.0,1,PHONE
1648395360000,1648395480000,9,2022-03-28 00:36:00,2022-03-28 00:38:00,92.0,99.0,95.5,2,BOTH
1648397700000,1648397760000,9,2022-03-28 01:15:00,2022-03-28 01:16:00,7.0,0.0,7.0,1,PHONE
1648398540000,1648399080000,9,2022-03-28 01:29:00,2022-03-28 01:38:00,595.0,542.0,568.5,9,BOTH
1648399080000,1648399140000,9,2022-03-28 01:38:00,2022-03-28 01:39:00,0.0,10.0,10.0,1,WEARABLE
1648399200000,1648399260000,9,2022-03-28 01:40:00,2022-03-28 01:41:00,36.0,0.0,36.0,1,PHONE
1648399500000,1648399680000,9,2022-03-28 01:45:00,2022-03-28 01:48:00,93.0,0.0,93.0,3,PHONE
1648399980000,1648400100000,9,2022-03-28 01:53:00,2022-03-28 01:55:00,42.0,0.0,42.0,2,PHONE
1648400460000,1648400520000,9,2022-03-28 02:01:00,2022-03-28 02:02:00,15.0,0.0,15.0,1,PHONE
1648403400000,1648403460000,9,2022-03-28 02:50:00,2022-03-28 02:51:00,0.0,10.0,10.0,1,WEARABLE
1648406880000,1648406940000,9,2022-03-28 03:48:00,2022-03-28 03:49:00,0.0,13.0,13.0,1,WEARABLE
1648407960000,1648408080000,9,2022-03-28 04:06:00,2022-03-28 04:08:00,0.0,16.0,16.0,2,WEARABLE
1648409160000,1648409220000,9,2022-03-28 04:26:00,2022-03-28 04:27:00,0.0,24.0,24.0,1,WEARABLE
1648423380000,1648423560000,9,2022-03-28 08:23:00,2022-03-28 08:26:00,221.0,182.0,201.5,3,BOTH
1648423560000,1648423680000,9,2022-03-28 08:26:00,2022-03-28 08:28:00,178.0,0.0,178.0,2,PHONE
1648423680000,1648423740000,9,2022-03-28 08:28:00,2022-03-28 08:29:00,91.0,14.0,52.5,1,BOTH
1648423740000,1648423800000,9,2022-03-28 08:29:00,2022-03-28 08:30:00,0.0,24.0,24.0,1,WEARABLE
1648423800000,1648423920000,9,2022-03-28 08:30:00,2022-03-28 08:32:00,90.0,113.0,101.5,2,BOTH
1648423920000,1648424040000,9,2022-03-28 08:32:00,2022-03-28 08:34:00,0.0,21.0,21.0,2,WEARABLE
1648424940000,1648425000000,9,2022-03-28 08:49:00,2022-03-28 08:50:00,0.0,11.0,11.0,1,WEARABLE
1648425180000,1648425240000,9,2022-03-28 08:53:00,2022-03-28 08:54:00,0.0,12.0,12.0,1,WEARABLE
1648425600000,1648425660000,9,2022-03-28 09:00:00,2022-03-28 09:01:00,0.0,12.0,12.0,1,WEARABLE
1648425840000,1648425900000,9,2022-03-28 09:04:00,2022-03-28 09:05:00,0.0,17.0,17.0,1,WEARABLE
1648426020000,1648426140000,9,2022-03-28 09:07:00,2022-03-28 09:09:00,0.0,54.0,54.0,2,WEARABLE
1648426140000,1648426200000,9,2022-03-28 09:09:00,2022-03-28 09:10:00,22.0,24.0,23.0,1,BOTH
1648426800000,1648426920000,9,2022-03-28 09:20:00,2022-03-28 09:22:00,0.0,23.0,23.0,2,WEARABLE
1648426980000,1648427100000,9,2022-03-28 09:23:00,2022-03-28 09:25:00,0.0,71.0,71.0,2,WEARABLE
1648427100000,1648427160000,9,2022-03-28 09:25:00,2022-03-28 09:26:00,18.0,15.0,16.5,1,BOTH
1648427580000,1648427640000,9,2022-03-28 09:33:00,2022-03-28 09:34:00,0.0,10.0,10.0,1,WEARABLE
1648427640000,1648427700000,9,2022-03-28 09:34:00,2022-03-28 09:35:00,7.0,0.0,7.0,1,PHONE
1648427760000,1648427820000,9,2022-03-28 09:36:00,2022-03-28 09:37:00,8.0,0.0,8.0,1,PHONE
1648428000000,1648428060000,9,2022-03-28 09:40:00,2022-03-28 09:41:00,0.0,27.0,27.0,1,WEARABLE
1648428120000,1648428240000,9,2022-03-28 09:42:00,2022-03-28 09:44:00,15.0,31.0,23.0,2,BOTH
1648428240000,1648428300000,9,2022-03-28 09:44:00,2022-03-28 09:45:00,7.0,0.0,7.0,1,PHONE
1648428540000,1648428600000,9,2022-03-28 09:49:00,2022-03-28 09:50:00,15.0,0.0,15.0,1,PHONE
1648428600000,1648428660000,9,2022-03-28 09:50:00,2022-03-28 09:51:00,16.0,14.0,15.0,1,BOTH
1648428660000,1648428720000,9,2022-03-28 09:51:00,2022-03-28 09:52:00,16.0,0.0,16.0,1,PHONE
1648428780000,1648429440000,9,2022-03-28 09:53:00,2022-03-28 10:04:00,546.0,419.0,482.5,11,BOTH
