START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1635349920000,1635350220000,9,2021-10-28 00:52:00,2021-10-28 00:57:00,265.0,0.0,265.0,5,PHONE
1635350280000,1635350400000,9,2021-10-28 00:58:00,2021-10-28 01:00:00,86.0,0.0,86.0,2,PHONE
1635350460000,1635350640000,9,2021-10-28 01:01:00,2021-10-28 01:04:00,148.0,0.0,148.0,3,PHONE
1635376260000,1635376380000,9,2021-10-28 08:11:00,2021-10-28 08:13:00,35.0,0.0,35.0,2,PHONE
1635376620000,1635376680000,9,2021-10-28 08:17:00,2021-10-28 08:18:00,23.0,0.0,23.0,1,PHONE
1635376860000,1635376920000,9,2021-10-28 08:21:00,2021-10-28 08:22:00,11.0,0.0,11.0,1,PHONE
1635377220000,1635377280000,9,2021-10-28 08:27:00,2021-10-28 08:28:00,21.0,0.0,21.0,1,PHONE
1635377460000,1635377580000,9,2021-10-28 08:31:00,2021-10-28 08:33:00,42.0,65.0,53.5,2,BOTH
1635377640000,1635377700000,9,2021-10-28 08:34:00,2021-10-28 08:35:00,0.0,16.0,16.0,1,WEARABLE
1635377700000,1635377760000,9,2021-10-28 08:35:00,2021-10-28 08:36:00,19.0,13.0,16.0,1,BOTH
1635378300000,1635378480000,9,2021-10-28 08:45:00,2021-10-28 08:48:00,163.0,137.0,150.0,3,BOTH
1635378480000,1635378660000,9,2021-10-28 08:48:00,2021-10-28 08:51:00,197.0,0.0,197.0,3,PHONE
1635378720000,1635379080000,9,2021-10-28 08:52:00,2021-10-28 08:58:00,462.0,0.0,462.0,6,PHONE
1635379080000,1635379260000,9,2021-10-28 08:58:00,2021-10-28 09:01:00,158.0,73.0,115.5,3,BOTH
1635379320000,1635379380000,9,2021-10-28 09:02:00,2021-10-28 09:03:00,9.0,0.0,9.0,1,PHONE
1635379380000,1635379440000,9,2021-10-28 09:03:00,2021-10-28 09:04:00,25.0,24.0,24.5,1,BOTH
1635381360000,1635381420000,9,2021-10-28 09:36:00,2021-10-28 09:37:00,38.0,11.0,24.5,1,BOTH
1635382440000,1635382500000,9,2021-10-28 09:54:00,2021-10-28 09:55:00,58.0,20.0,39.0,1,BOTH
1635383940000,1635384000000,9,2021-10-28 10:19:00,2021-10-28 10:20:00,0.0,12.0,12.0,1,WEARABLE
1635384000000,1635384060000,9,2021-10-28 10:20:00,2021-10-28 10:21:00,59.0,64.0,61.5,1,BOTH
1635384180000,1635384300000,9,2021-10-28 10:23:00,2021-10-28 10:25:00,0.0,52.0,52.0,2,WEARABLE
1635384300000,1635385860000,9,2021-10-28 10:25:00,2021-10-28 10:51:00,2612.0,2588.0,2600.0,26,BOTH
1635387360000,1635387780000,9,2021-10-28 11:16:00,2021-10-28 11:23:00,417.0,346.0,381.5,7,BOTH
1635387780000,1635387840000,9,2021-10-28 11:23:00,2021-10-28 11:24:00,0.0,11.0,11.0,1,WEARABLE
1635390000000,1635390180000,9,2021-10-28 12:00:00,2021-10-28 12:03:00,111.0,98.0,104.5,3,BOTH
1635392280000,1635392460000,9,2021-10-28 12:38:00,2021-10-28 12:41:00,117.0,117.0,117.0,3,BOTH
1635392460000,1635392520000,9,2021-10-28 12:41:00,2021-10-28 12:42:00,0.0,10.0,10.0,1,WEARABLE
1635392520000,1635392640000,9,2021-10-28 12:42:00,2021-10-28 12:44:00,96.0,91.0,93.5,2,BOTH
1635392640000,1635393000000,9,2021-10-28 12:44:00,2021-10-28 12:50:00,544.0,0.0,544.0,6,PHONE
1635393060000,1635393300000,9,2021-10-28 12:51:00,2021-10-28 12:55:00,391.0,0.0,391.0,4,PHONE
1635393300000,1635393360000,9,2021-10-28 12:55:00,2021-10-28 12:56:00,94.0,68.0,81.0,1,BOTH
1635393840000,1635393900000,9,2021-10-28 13:04:00,2021-10-28 13:05:00,23.0,0.0,23.0,1,PHONE
1635394380000,1635394440000,9,2021-10-28 13:13:00,2021-10-28 13:14:00,44.0,0.0,44.0,1,PHONE
1635395700000,1635395760000,9,2021-10-28 13:35:00,2021-10-28 13:36:00,15.0,0.0,15.0,1,PHONE
1635395760000,1635395820000,9,2021-10-28 13:36:00,2021-10-28 13:37:00,20.0,20.0,20.0,1,BOTH
1635407880000,1635407940000,9,2021-10-28 16:58:00,2021-10-28 16:59:00,15.0,0.0,15.0,1,PHONE
1635408240000,1635408300000,9,2021-10-28 17:04:00,2021-10-28 17:05:00,23.0,0.0,23.0,1,PHONE
1635408360000,1635408480000,9,2021-10-28 17:06:00,2021-10-28 17:08:00,42.0,0.0,42.0,2,PHONE
1635409800000,1635409860000,9,2021-10-28 17:30:00,2021-10-28 17:31:00,33.0,0.0,33.0,1,PHONE
1635410400000,1635410460000,9,2021-10-28 17:40:00,2021-10-28 17:41:00,18.0,0.0,18.0,1,PHONE
1635411120000,1635411300000,9,2021-10-28 17:52:00,2021-10-28 17:55:00,85.0,0.0,85.0,3,PHONE
1635411300000,1635417360000,9,2021-10-28 17:55:00,2021-10-28 19:36:00,10587.0,10368.0,10477.5,101,BOTH
1635417420000,1635417900000,9,2021-10-28 19:37:00,2021-10-28 19:45:00,807.0,800.0,803.5,8,BOTH
1635417900000,1635417960000,9,2021-10-28 19:45:00,2021-10-28 19:46:00,0.0,10.0,10.0,1,WEARABLE
1635419340000,1635419520000,9,2021-10-28 20:09:00,2021-10-28 20:12:00,54.0,0.0,54.0,3,PHONE
1635421560000,1635421740000,9,2021-10-28 20:46:00,2021-10-28 20:49:00,53.0,0.0,53.0,3,PHONE
1635424200000,1635424380000,9,2021-10-28 21:30:00,2021-10-28 21:33:00,60.0,0.0,60.0,3,PHONE
1635462060000,1635462120000,9,2021-10-29 08:01:00,2021-10-29 08:02:00,14.0,0.0,14.0,1,PHONE
1635462600000,1635462660000,9,2021-10-29 08:10:00,2021-10-29 08:11:00,15.0,0.0,15.0,1,PHONE
1635462780000,1635462900000,9,2021-10-29 08:13:00,2021-10-29 08:15:00,0.0,28.0,28.0,2,WEARABLE
1635462960000,1635463020000,9,2021-10-29 08:16:00,2021-10-29 08:17:00,6.0,0.0,6.0,1,PHONE
