START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1626534000000,1626534240000,9,2021-07-18 00:00:00,2021-07-18 00:04:00,411.0,411.0,411.0,4,BOTH
1626534300000,1626534600000,9,2021-07-18 00:05:00,2021-07-18 00:10:00,465.0,437.0,451.0,5,BOTH
1626536340000,1626536400000,9,2021-07-18 00:39:00,2021-07-18 00:40:00,10.0,0.0,10.0,1,PHONE
1626538500000,1626538680000,9,2021-07-18 01:15:00,2021-07-18 01:18:00,28.0,0.0,28.0,3,PHONE
1626559860000,1626559980000,9,2021-07-18 07:11:00,2021-07-18 07:13:00,0.0,34.0,34.0,2,WEARABLE
1626559980000,1626560040000,9,2021-07-18 07:13:00,2021-07-18 07:14:00,7.0,0.0,7.0,1,PHONE
1626560040000,1626560100000,9,2021-07-18 07:14:00,2021-07-18 07:15:00,84.0,64.0,74.0,1,BOTH
1626560100000,1626560220000,9,2021-07-18 07:15:00,2021-07-18 07:17:00,0.0,32.0,32.0,2,WEARABLE
1626560220000,1626560340000,9,2021-07-18 07:17:00,2021-07-18 07:19:00,99.0,106.0,102.5,2,BOTH
1626561240000,1626561420000,9,2021-07-18 07:34:00,2021-07-18 07:37:00,59.0,57.0,58.0,3,BOTH
1626561480000,1626561540000,9,2021-07-18 07:38:00,2021-07-18 07:39:00,16.0,30.0,23.0,1,BOTH
1626561960000,1626562020000,9,2021-07-18 07:46:00,2021-07-18 07:47:00,30.0,0.0,30.0,1,PHONE
1626562020000,1626562380000,9,2021-07-18 07:47:00,2021-07-18 07:53:00,497.0,444.0,470.5,6,BOTH
1626562380000,1626562500000,9,2021-07-18 07:53:00,2021-07-18 07:55:00,56.0,0.0,56.0,2,PHONE
1626562500000,1626562560000,9,2021-07-18 07:55:00,2021-07-18 07:56:00,0.0,28.0,28.0,1,WEARABLE
1626562560000,1626562920000,9,2021-07-18 07:56:00,2021-07-18 08:02:00,376.0,304.0,340.0,6,BOTH
1626562920000,1626562980000,9,2021-07-18 08:02:00,2021-07-18 08:03:00,51.0,0.0,51.0,1,PHONE
1626562980000,1626563040000,9,2021-07-18 08:03:00,2021-07-18 08:04:00,58.0,24.0,41.0,1,BOTH
1626563040000,1626563100000,9,2021-07-18 08:04:00,2021-07-18 08:05:00,0.0,19.0,19.0,1,WEARABLE
1626563100000,1626563160000,9,2021-07-18 08:05:00,2021-07-18 08:06:00,21.0,0.0,21.0,1,PHONE
1626563160000,1626563700000,9,2021-07-18 08:06:00,2021-07-18 08:15:00,571.0,562.0,566.5,9,BOTH
