START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1653318660000,1653318720000,9,2022-05-24 00:11:00,2022-05-24 00:12:00,38.0,0.0,38.0,1,PHONE
1653362880000,1653362940000,9,2022-05-24 12:28:00,2022-05-24 12:29:00,68.0,0.0,68.0,1,PHONE
1653364440000,1653364500000,9,2022-05-24 12:54:00,2022-05-24 12:55:00,43.0,0.0,43.0,1,PHONE
1653366780000,1653366840000,9,2022-05-24 13:33:00,2022-05-24 13:34:00,20.0,0.0,20.0,1,PHONE
1653366840000,1653367020000,9,2022-05-24 13:34:00,2022-05-24 13:37:00,134.0,89.0,111.5,3,BOTH
1653367080000,1653367140000,9,2022-05-24 13:38:00,2022-05-24 13:39:00,14.0,0.0,14.0,1,PHONE
1653367140000,1653367200000,9,2022-05-24 13:39:00,2022-05-24 13:40:00,44.0,15.0,29.5,1,BOTH
1653367200000,1653367260000,9,2022-05-24 13:40:00,2022-05-24 13:41:00,17.0,0.0,17.0,1,PHONE
1653367440000,1653367500000,9,2022-05-24 13:44:00,2022-05-24 13:45:00,0.0,21.0,21.0,1,WEARABLE
1653369120000,1653369240000,9,2022-05-24 14:12:00,2022-05-24 14:14:00,58.0,59.0,58.5,2,BOTH
1653374160000,1653374280000,9,2022-05-24 15:36:00,2022-05-24 15:38:00,36.0,40.0,38.0,2,BOTH
1653374340000,1653374460000,9,2022-05-24 15:39:00,2022-05-24 15:41:00,43.0,0.0,43.0,2,PHONE
1653374520000,1653374580000,9,2022-05-24 15:42:00,2022-05-24 15:43:00,17.0,0.0,17.0,1,PHONE
1653376020000,1653376080000,9,2022-05-24 16:07:00,2022-05-24 16:08:00,0.0,13.0,13.0,1,WEARABLE
1653376260000,1653376320000,9,2022-05-24 16:11:00,2022-05-24 16:12:00,0.0,11.0,11.0,1,WEARABLE
1653376920000,1653376980000,9,2022-05-24 16:22:00,2022-05-24 16:23:00,17.0,11.0,14.0,1,BOTH
1653377400000,1653377460000,9,2022-05-24 16:30:00,2022-05-24 16:31:00,6.0,0.0,6.0,1,PHONE
1653382020000,1653382140000,9,2022-05-24 17:47:00,2022-05-24 17:49:00,0.0,47.0,47.0,2,WEARABLE
1653382200000,1653382260000,9,2022-05-24 17:50:00,2022-05-24 17:51:00,21.0,0.0,21.0,1,PHONE
1653382260000,1653382380000,9,2022-05-24 17:51:00,2022-05-24 17:53:00,48.0,55.0,51.5,2,BOTH
1653382380000,1653382440000,9,2022-05-24 17:53:00,2022-05-24 17:54:00,0.0,8.0,8.0,1,WEARABLE
1653382440000,1653382500000,9,2022-05-24 17:54:00,2022-05-24 17:55:00,17.0,0.0,17.0,1,PHONE
1653382500000,1653382680000,9,2022-05-24 17:55:00,2022-05-24 17:58:00,184.0,173.0,178.5,3,BOTH
1653382680000,1653382740000,9,2022-05-24 17:58:00,2022-05-24 17:59:00,18.0,0.0,18.0,1,PHONE
1653383580000,1653383640000,9,2022-05-24 18:13:00,2022-05-24 18:14:00,72.0,75.0,73.5,1,BOTH
1653383700000,1653383820000,9,2022-05-24 18:15:00,2022-05-24 18:17:00,54.0,0.0,54.0,2,PHONE
1653386640000,1653386700000,9,2022-05-24 19:04:00,2022-05-24 19:05:00,0.0,12.0,12.0,1,WEARABLE
1653386700000,1653386760000,9,2022-05-24 19:05:00,2022-05-24 19:06:00,45.0,16.0,30.5,1,BOTH
1653386760000,1653386820000,9,2022-05-24 19:06:00,2022-05-24 19:07:00,20.0,0.0,20.0,1,PHONE
1653386820000,1653386880000,9,2022-05-24 19:07:00,2022-05-24 19:08:00,10.0,10.0,10.0,1,BOTH
1653386880000,1653386940000,9,2022-05-24 19:08:00,2022-05-24 19:09:00,0.0,10.0,10.0,1,WEARABLE
1653387000000,1653387060000,9,2022-05-24 19:10:00,2022-05-24 19:11:00,49.0,44.0,46.5,1,BOTH
1653387960000,1653388080000,9,2022-05-24 19:26:00,2022-05-24 19:28:00,67.0,65.0,66.0,2,BOTH
1653388080000,1653388140000,9,2022-05-24 19:28:00,2022-05-24 19:29:00,27.0,0.0,27.0,1,PHONE
1653388140000,1653388200000,9,2022-05-24 19:29:00,2022-05-24 19:30:00,58.0,69.0,63.5,1,BOTH
1653388200000,1653388320000,9,2022-05-24 19:30:00,2022-05-24 19:32:00,0.0,85.0,85.0,2,WEARABLE
1653388560000,1653388920000,9,2022-05-24 19:36:00,2022-05-24 19:42:00,370.0,396.0,383.0,6,BOTH
1653388980000,1653389040000,9,2022-05-24 19:43:00,2022-05-24 19:44:00,0.0,14.0,14.0,1,WEARABLE
1653389760000,1653389820000,9,2022-05-24 19:56:00,2022-05-24 19:57:00,0.0,12.0,12.0,1,WEARABLE
1653390720000,1653390840000,9,2022-05-24 20:12:00,2022-05-24 20:14:00,0.0,30.0,30.0,2,WEARABLE
1653391020000,1653391080000,9,2022-05-24 20:17:00,2022-05-24 20:18:00,0.0,12.0,12.0,1,WEARABLE
1653391680000,1653391740000,9,2022-05-24 20:28:00,2022-05-24 20:29:00,8.0,0.0,8.0,1,PHONE
1653391860000,1653392280000,9,2022-05-24 20:31:00,2022-05-24 20:38:00,306.0,327.0,316.5,7,BOTH
1653392280000,1653392340000,9,2022-05-24 20:38:00,2022-05-24 20:39:00,0.0,31.0,31.0,1,WEARABLE
1653393240000,1653393300000,9,2022-05-24 20:54:00,2022-05-24 20:55:00,0.0,11.0,11.0,1,WEARABLE
1653394380000,1653394440000,9,2022-05-24 21:13:00,2022-05-24 21:14:00,21.0,17.0,19.0,1,BOTH
1653394920000,1653394980000,9,2022-05-24 21:22:00,2022-05-24 21:23:00,7.0,0.0,7.0,1,PHONE
1653394980000,1653395100000,9,2022-05-24 21:23:00,2022-05-24 21:25:00,0.0,28.0,28.0,2,WEARABLE
1653399840000,1653400080000,9,2022-05-24 22:44:00,2022-05-24 22:48:00,96.0,70.0,83.0,4,BOTH
1653400140000,1653400200000,9,2022-05-24 22:49:00,2022-05-24 22:50:00,59.0,0.0,59.0,1,PHONE
1653400200000,1653400260000,9,2022-05-24 22:50:00,2022-05-24 22:51:00,46.0,20.0,33.0,1,BOTH
1653400260000,1653400320000,9,2022-05-24 22:51:00,2022-05-24 22:52:00,38.0,0.0,38.0,1,PHONE
1653400320000,1653400440000,9,2022-05-24 22:52:00,2022-05-24 22:54:00,0.0,30.0,30.0,2,WEARABLE
1653402000000,1653402060000,9,2022-05-24 23:20:00,2022-05-24 23:21:00,6.0,0.0,6.0,1,PHONE
1653402360000,1653402420000,9,2022-05-24 23:26:00,2022-05-24 23:27:00,8.0,0.0,8.0,1,PHONE
1653402480000,1653402600000,9,2022-05-24 23:28:00,2022-05-24 23:30:00,43.0,0.0,43.0,2,PHONE
1653403380000,1653403440000,9,2022-05-24 23:43:00,2022-05-24 23:44:00,24.0,0.0,24.0,1,PHONE
1653403680000,1653403740000,9,2022-05-24 23:48:00,2022-05-24 23:49:00,19.0,0.0,19.0,1,PHONE
1653410100000,1653410160000,9,2022-05-25 01:35:00,2022-05-25 01:36:00,16.0,0.0,16.0,1,PHONE
1653432540000,1653432720000,9,2022-05-25 07:49:00,2022-05-25 07:52:00,62.0,0.0,62.0,3,PHONE
1653432900000,1653432960000,9,2022-05-25 07:55:00,2022-05-25 07:56:00,7.0,0.0,7.0,1,PHONE
1653433980000,1653434040000,9,2022-05-25 08:13:00,2022-05-25 08:14:00,47.0,0.0,47.0,1,PHONE
1653434400000,1653434460000,9,2022-05-25 08:20:00,2022-05-25 08:21:00,55.0,0.0,55.0,1,PHONE
1653434820000,1653434940000,9,2022-05-25 08:27:00,2022-05-25 08:29:00,34.0,0.0,34.0,2,PHONE
1653435660000,1653435720000,9,2022-05-25 08:41:00,2022-05-25 08:42:00,0.0,12.0,12.0,1,WEARABLE
1653435780000,1653435960000,9,2022-05-25 08:43:00,2022-05-25 08:46:00,0.0,35.0,35.0,3,WEARABLE
1653436020000,1653436260000,9,2022-05-25 08:47:00,2022-05-25 08:51:00,0.0,62.0,62.0,4,WEARABLE
1653436260000,1653436440000,9,2022-05-25 08:51:00,2022-05-25 08:54:00,144.0,165.0,154.5,3,BOTH
1653436500000,1653436560000,9,2022-05-25 08:55:00,2022-05-25 08:56:00,18.0,0.0,18.0,1,PHONE
1653436560000,1653436620000,9,2022-05-25 08:56:00,2022-05-25 08:57:00,58.0,41.0,49.5,1,BOTH
1653436620000,1653436680000,9,2022-05-25 08:57:00,2022-05-25 08:58:00,9.0,0.0,9.0,1,PHONE
1653437340000,1653437460000,9,2022-05-25 09:09:00,2022-05-25 09:11:00,0.0,22.0,22.0,2,WEARABLE
1653438240000,1653438300000,9,2022-05-25 09:24:00,2022-05-25 09:25:00,0.0,18.0,18.0,1,WEARABLE
1653438840000,1653438900000,9,2022-05-25 09:34:00,2022-05-25 09:35:00,0.0,13.0,13.0,1,WEARABLE
1653440340000,1653440400000,9,2022-05-25 09:59:00,2022-05-25 10:00:00,45.0,40.0,42.5,1,BOTH
1653440400000,1653440460000,9,2022-05-25 10:00:00,2022-05-25 10:01:00,10.0,0.0,10.0,1,PHONE
1653440460000,1653440520000,9,2022-05-25 10:01:00,2022-05-25 10:02:00,35.0,42.0,38.5,1,BOTH
1653440520000,1653440580000,9,2022-05-25 10:02:00,2022-05-25 10:03:00,0.0,15.0,15.0,1,WEARABLE
