START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1650666360000,1650666420000,9,2022-04-23 07:26:00,2022-04-23 07:27:00,21.0,0.0,21.0,1,PHONE
1650668160000,1650668220000,9,2022-04-23 07:56:00,2022-04-23 07:57:00,18.0,0.0,18.0,1,PHONE
1650670380000,1650670440000,9,2022-04-23 08:33:00,2022-04-23 08:34:00,9.0,0.0,9.0,1,PHONE
1650670680000,1650670920000,9,2022-04-23 08:38:00,2022-04-23 08:42:00,183.0,194.0,188.5,4,BOTH
1650671340000,1650671400000,9,2022-04-23 08:49:00,2022-04-23 08:50:00,0.0,17.0,17.0,1,WEARABLE
1650671400000,1650671640000,9,2022-04-23 08:50:00,2022-04-23 08:54:00,203.0,245.0,224.0,4,BOTH
1650671640000,1650671700000,9,2022-04-23 08:54:00,2022-04-23 08:55:00,0.0,40.0,40.0,1,WEARABLE
1650672720000,1650672840000,9,2022-04-23 09:12:00,2022-04-23 09:14:00,0.0,23.0,23.0,2,WEARABLE
1650674400000,1650674700000,9,2022-04-23 09:40:00,2022-04-23 09:45:00,0.0,153.0,153.0,5,WEARABLE
1650675360000,1650675420000,9,2022-04-23 09:56:00,2022-04-23 09:57:00,0.0,21.0,21.0,1,WEARABLE
1650675480000,1650675540000,9,2022-04-23 09:58:00,2022-04-23 09:59:00,0.0,14.0,14.0,1,WEARABLE
1650675900000,1650675960000,9,2022-04-23 10:05:00,2022-04-23 10:06:00,0.0,11.0,11.0,1,WEARABLE
1650676140000,1650676200000,9,2022-04-23 10:09:00,2022-04-23 10:10:00,0.0,13.0,13.0,1,WEARABLE
1650676380000,1650676500000,9,2022-04-23 10:13:00,2022-04-23 10:15:00,0.0,72.0,72.0,2,WEARABLE
1650676560000,1650676620000,9,2022-04-23 10:16:00,2022-04-23 10:17:00,0.0,10.0,10.0,1,WEARABLE
1650676860000,1650676920000,9,2022-04-23 10:21:00,2022-04-23 10:22:00,0.0,29.0,29.0,1,WEARABLE
1650677220000,1650677340000,9,2022-04-23 10:27:00,2022-04-23 10:29:00,0.0,65.0,65.0,2,WEARABLE
1650677400000,1650677520000,9,2022-04-23 10:30:00,2022-04-23 10:32:00,0.0,22.0,22.0,2,WEARABLE
1650677820000,1650677880000,9,2022-04-23 10:37:00,2022-04-23 10:38:00,0.0,66.0,66.0,1,WEARABLE
1650678240000,1650678360000,9,2022-04-23 10:44:00,2022-04-23 10:46:00,0.0,26.0,26.0,2,WEARABLE
1650678720000,1650678780000,9,2022-04-23 10:52:00,2022-04-23 10:53:00,0.0,10.0,10.0,1,WEARABLE
1650679020000,1650679080000,9,2022-04-23 10:57:00,2022-04-23 10:58:00,0.0,16.0,16.0,1,WEARABLE
1650679800000,1650679860000,9,2022-04-23 11:10:00,2022-04-23 11:11:00,0.0,12.0,12.0,1,WEARABLE
1650681000000,1650681120000,9,2022-04-23 11:30:00,2022-04-23 11:32:00,0.0,38.0,38.0,2,WEARABLE
1650681180000,1650681300000,9,2022-04-23 11:33:00,2022-04-23 11:35:00,0.0,36.0,36.0,2,WEARABLE
1650682740000,1650682800000,9,2022-04-23 11:59:00,2022-04-23 12:00:00,0.0,32.0,32.0,1,WEARABLE
1650683340000,1650683400000,9,2022-04-23 12:09:00,2022-04-23 12:10:00,0.0,12.0,12.0,1,WEARABLE
1650683460000,1650683520000,9,2022-04-23 12:11:00,2022-04-23 12:12:00,0.0,13.0,13.0,1,WEARABLE
1650684300000,1650684360000,9,2022-04-23 12:25:00,2022-04-23 12:26:00,0.0,20.0,20.0,1,WEARABLE
1650684600000,1650684780000,9,2022-04-23 12:30:00,2022-04-23 12:33:00,0.0,101.0,101.0,3,WEARABLE
1650685140000,1650685260000,9,2022-04-23 12:39:00,2022-04-23 12:41:00,0.0,44.0,44.0,2,WEARABLE
1650685320000,1650685380000,9,2022-04-23 12:42:00,2022-04-23 12:43:00,0.0,43.0,43.0,1,WEARABLE
1650685860000,1650685980000,9,2022-04-23 12:51:00,2022-04-23 12:53:00,0.0,53.0,53.0,2,WEARABLE
1650686280000,1650686340000,9,2022-04-23 12:58:00,2022-04-23 12:59:00,0.0,53.0,53.0,1,WEARABLE
1650686760000,1650686820000,9,2022-04-23 13:06:00,2022-04-23 13:07:00,0.0,11.0,11.0,1,WEARABLE
1650687660000,1650687780000,9,2022-04-23 13:21:00,2022-04-23 13:23:00,0.0,26.0,26.0,2,WEARABLE
1650688320000,1650688440000,9,2022-04-23 13:32:00,2022-04-23 13:34:00,0.0,42.0,42.0,2,WEARABLE
1650688920000,1650689040000,9,2022-04-23 13:42:00,2022-04-23 13:44:00,0.0,22.0,22.0,2,WEARABLE
1650689460000,1650689580000,9,2022-04-23 13:51:00,2022-04-23 13:53:00,0.0,58.0,58.0,2,WEARABLE
1650689700000,1650689760000,9,2022-04-23 13:55:00,2022-04-23 13:56:00,0.0,11.0,11.0,1,WEARABLE
1650689820000,1650689880000,9,2022-04-23 13:57:00,2022-04-23 13:58:00,0.0,12.0,12.0,1,WEARABLE
1650689940000,1650690000000,9,2022-04-23 13:59:00,2022-04-23 14:00:00,0.0,30.0,30.0,1,WEARABLE
1650690060000,1650690120000,9,2022-04-23 14:01:00,2022-04-23 14:02:00,0.0,16.0,16.0,1,WEARABLE
1650690300000,1650690360000,9,2022-04-23 14:05:00,2022-04-23 14:06:00,0.0,18.0,18.0,1,WEARABLE
1650690600000,1650690780000,9,2022-04-23 14:10:00,2022-04-23 14:13:00,0.0,40.0,40.0,3,WEARABLE
1650690840000,1650690960000,9,2022-04-23 14:14:00,2022-04-23 14:16:00,0.0,27.0,27.0,2,WEARABLE
1650691020000,1650691080000,9,2022-04-23 14:17:00,2022-04-23 14:18:00,0.0,12.0,12.0,1,WEARABLE
1650691380000,1650691500000,9,2022-04-23 14:23:00,2022-04-23 14:25:00,0.0,50.0,50.0,2,WEARABLE
1650691740000,1650691800000,9,2022-04-23 14:29:00,2022-04-23 14:30:00,0.0,10.0,10.0,1,WEARABLE
1650691980000,1650692040000,9,2022-04-23 14:33:00,2022-04-23 14:34:00,0.0,23.0,23.0,1,WEARABLE
1650692100000,1650692160000,9,2022-04-23 14:35:00,2022-04-23 14:36:00,0.0,11.0,11.0,1,WEARABLE
1650692460000,1650692520000,9,2022-04-23 14:41:00,2022-04-23 14:42:00,0.0,11.0,11.0,1,WEARABLE
1650692580000,1650692640000,9,2022-04-23 14:43:00,2022-04-23 14:44:00,0.0,39.0,39.0,1,WEARABLE
1650692760000,1650692820000,9,2022-04-23 14:46:00,2022-04-23 14:47:00,0.0,37.0,37.0,1,WEARABLE
1650693000000,1650693660000,9,2022-04-23 14:50:00,2022-04-23 15:01:00,0.0,376.0,376.0,11,WEARABLE
1650693780000,1650693840000,9,2022-04-23 15:03:00,2022-04-23 15:04:00,0.0,31.0,31.0,1,WEARABLE
1650693900000,1650694020000,9,2022-04-23 15:05:00,2022-04-23 15:07:00,0.0,95.0,95.0,2,WEARABLE
1650694080000,1650694260000,9,2022-04-23 15:08:00,2022-04-23 15:11:00,0.0,63.0,63.0,3,WEARABLE
1650694260000,1650694320000,9,2022-04-23 15:11:00,2022-04-23 15:12:00,40.0,25.0,32.5,1,BOTH
1650694380000,1650694500000,9,2022-04-23 15:13:00,2022-04-23 15:15:00,0.0,57.0,57.0,2,WEARABLE
1650694500000,1650694860000,9,2022-04-23 15:15:00,2022-04-23 15:21:00,269.0,282.0,275.5,6,BOTH
1650695400000,1650695460000,9,2022-04-23 15:30:00,2022-04-23 15:31:00,0.0,12.0,12.0,1,WEARABLE
1650695460000,1650695580000,9,2022-04-23 15:31:00,2022-04-23 15:33:00,144.0,140.0,142.0,2,BOTH
1650695640000,1650695700000,9,2022-04-23 15:34:00,2022-04-23 15:35:00,7.0,0.0,7.0,1,PHONE
1650695700000,1650695760000,9,2022-04-23 15:35:00,2022-04-23 15:36:00,25.0,44.0,34.5,1,BOTH
1650695760000,1650696060000,9,2022-04-23 15:36:00,2022-04-23 15:41:00,0.0,164.0,164.0,5,WEARABLE
1650696060000,1650696120000,9,2022-04-23 15:41:00,2022-04-23 15:42:00,26.0,57.0,41.5,1,BOTH
1650696120000,1650696240000,9,2022-04-23 15:42:00,2022-04-23 15:44:00,0.0,42.0,42.0,2,WEARABLE
1650696240000,1650696360000,9,2022-04-23 15:44:00,2022-04-23 15:46:00,172.0,177.0,174.5,2,BOTH
1650696900000,1650697020000,9,2022-04-23 15:55:00,2022-04-23 15:57:00,0.0,30.0,30.0,2,WEARABLE
1650697380000,1650697500000,9,2022-04-23 16:03:00,2022-04-23 16:05:00,0.0,27.0,27.0,2,WEARABLE
1650697500000,1650697800000,9,2022-04-23 16:05:00,2022-04-23 16:10:00,292.0,320.0,306.0,5,BOTH
1650697800000,1650697860000,9,2022-04-23 16:10:00,2022-04-23 16:11:00,7.0,0.0,7.0,1,PHONE
1650697860000,1650697920000,9,2022-04-23 16:11:00,2022-04-23 16:12:00,9.0,19.0,14.0,1,BOTH
1650698100000,1650698160000,9,2022-04-23 16:15:00,2022-04-23 16:16:00,33.0,41.0,37.0,1,BOTH
1650698160000,1650698220000,9,2022-04-23 16:16:00,2022-04-23 16:17:00,0.0,21.0,21.0,1,WEARABLE
1650698220000,1650698640000,9,2022-04-23 16:17:00,2022-04-23 16:24:00,169.0,203.0,186.0,7,BOTH
1650698700000,1650698820000,9,2022-04-23 16:25:00,2022-04-23 16:27:00,0.0,25.0,25.0,2,WEARABLE
1650700140000,1650700200000,9,2022-04-23 16:49:00,2022-04-23 16:50:00,8.0,0.0,8.0,1,PHONE
1650700200000,1650700320000,9,2022-04-23 16:50:00,2022-04-23 16:52:00,124.0,169.0,146.5,2,BOTH
1650700380000,1650700440000,9,2022-04-23 16:53:00,2022-04-23 16:54:00,15.0,10.0,12.5,1,BOTH
1650700440000,1650700500000,9,2022-04-23 16:54:00,2022-04-23 16:55:00,20.0,0.0,20.0,1,PHONE
1650700500000,1650700920000,9,2022-04-23 16:55:00,2022-04-23 17:02:00,294.0,283.0,288.5,7,BOTH
1650701940000,1650702000000,9,2022-04-23 17:19:00,2022-04-23 17:20:00,15.0,0.0,15.0,1,PHONE
1650702300000,1650702480000,9,2022-04-23 17:25:00,2022-04-23 17:28:00,0.0,56.0,56.0,3,WEARABLE
1650702480000,1650703080000,9,2022-04-23 17:28:00,2022-04-23 17:38:00,662.0,702.0,682.0,10,BOTH
1650703140000,1650703320000,9,2022-04-23 17:39:00,2022-04-23 17:42:00,29.0,53.0,41.0,3,BOTH
1650703500000,1650704580000,9,2022-04-23 17:45:00,2022-04-23 18:03:00,1259.0,1332.0,1295.5,18,BOTH
1650704820000,1650704880000,9,2022-04-23 18:07:00,2022-04-23 18:08:00,0.0,13.0,13.0,1,WEARABLE
1650707040000,1650707400000,9,2022-04-23 18:44:00,2022-04-23 18:50:00,340.0,338.0,339.0,6,BOTH
1650707460000,1650707520000,9,2022-04-23 18:51:00,2022-04-23 18:52:00,0.0,11.0,11.0,1,WEARABLE
1650707520000,1650707640000,9,2022-04-23 18:52:00,2022-04-23 18:54:00,98.0,105.0,101.5,2,BOTH
1650707760000,1650708600000,9,2022-04-23 18:56:00,2022-04-23 19:10:00,1098.0,1087.0,1092.5,14,BOTH
1650708660000,1650708720000,9,2022-04-23 19:11:00,2022-04-23 19:12:00,0.0,16.0,16.0,1,WEARABLE
1650708840000,1650709020000,9,2022-04-23 19:14:00,2022-04-23 19:17:00,223.0,206.0,214.5,3,BOTH
1650709080000,1650709200000,9,2022-04-23 19:18:00,2022-04-23 19:20:00,41.0,72.0,56.5,2,BOTH
1650709260000,1650709500000,9,2022-04-23 19:21:00,2022-04-23 19:25:00,301.0,233.0,267.0,4,BOTH
1650709620000,1650709680000,9,2022-04-23 19:27:00,2022-04-23 19:28:00,54.0,60.0,57.0,1,BOTH
1650709680000,1650709740000,9,2022-04-23 19:28:00,2022-04-23 19:29:00,0.0,26.0,26.0,1,WEARABLE
1650709980000,1650710040000,9,2022-04-23 19:33:00,2022-04-23 19:34:00,0.0,14.0,14.0,1,WEARABLE
1650710640000,1650710820000,9,2022-04-23 19:44:00,2022-04-23 19:47:00,0.0,23.0,23.0,3,WEARABLE
1650711060000,1650711360000,9,2022-04-23 19:51:00,2022-04-23 19:56:00,287.0,329.0,308.0,5,BOTH
1650711360000,1650711480000,9,2022-04-23 19:56:00,2022-04-23 19:58:00,0.0,73.0,73.0,2,WEARABLE
1650711840000,1650711900000,9,2022-04-23 20:04:00,2022-04-23 20:05:00,0.0,12.0,12.0,1,WEARABLE
1650712080000,1650712200000,9,2022-04-23 20:08:00,2022-04-23 20:10:00,0.0,34.0,34.0,2,WEARABLE
1650712260000,1650712320000,9,2022-04-23 20:11:00,2022-04-23 20:12:00,35.0,14.0,24.5,1,BOTH
1650712500000,1650712740000,9,2022-04-23 20:15:00,2022-04-23 20:19:00,0.0,125.0,125.0,4,WEARABLE
1650713280000,1650713340000,9,2022-04-23 20:28:00,2022-04-23 20:29:00,8.0,0.0,8.0,1,PHONE
1650713880000,1650714060000,9,2022-04-23 20:38:00,2022-04-23 20:41:00,99.0,0.0,99.0,3,PHONE
1650714120000,1650714180000,9,2022-04-23 20:42:00,2022-04-23 20:43:00,43.0,0.0,43.0,1,PHONE
1650714180000,1650714240000,9,2022-04-23 20:43:00,2022-04-23 20:44:00,38.0,28.0,33.0,1,BOTH
1650749880000,1650749940000,9,2022-04-24 06:38:00,2022-04-24 06:39:00,15.0,0.0,15.0,1,PHONE
1650750540000,1650750600000,9,2022-04-24 06:49:00,2022-04-24 06:50:00,24.0,0.0,24.0,1,PHONE
1650750960000,1650751020000,9,2022-04-24 06:56:00,2022-04-24 06:57:00,18.0,0.0,18.0,1,PHONE
1650751320000,1650751560000,9,2022-04-24 07:02:00,2022-04-24 07:06:00,242.0,0.0,242.0,4,PHONE
1650751680000,1650751740000,9,2022-04-24 07:08:00,2022-04-24 07:09:00,17.0,0.0,17.0,1,PHONE
1650754020000,1650754200000,9,2022-04-24 07:47:00,2022-04-24 07:50:00,121.0,0.0,121.0,3,PHONE
1650754320000,1650754380000,9,2022-04-24 07:52:00,2022-04-24 07:53:00,7.0,0.0,7.0,1,PHONE
1650762780000,1650762840000,9,2022-04-24 10:13:00,2022-04-24 10:14:00,8.0,0.0,8.0,1,PHONE
1650762900000,1650762960000,9,2022-04-24 10:15:00,2022-04-24 10:16:00,30.0,0.0,30.0,1,PHONE
1650763200000,1650763260000,9,2022-04-24 10:20:00,2022-04-24 10:21:00,6.0,0.0,6.0,1,PHONE
1650763440000,1650763560000,9,2022-04-24 10:24:00,2022-04-24 10:26:00,0.0,23.0,23.0,2,WEARABLE
1650763740000,1650763860000,9,2022-04-24 10:29:00,2022-04-24 10:31:00,41.0,80.0,60.5,2,BOTH
1650763860000,1650763920000,9,2022-04-24 10:31:00,2022-04-24 10:32:00,0.0,17.0,17.0,1,WEARABLE
1650763920000,1650766260000,9,2022-04-24 10:32:00,2022-04-24 11:11:00,3876.0,3898.0,3887.0,39,BOTH
1650766440000,1650766560000,9,2022-04-24 11:14:00,2022-04-24 11:16:00,0.0,30.0,30.0,2,WEARABLE
1650766620000,1650766740000,9,2022-04-24 11:17:00,2022-04-24 11:19:00,0.0,30.0,30.0,2,WEARABLE
1650768120000,1650768240000,9,2022-04-24 11:42:00,2022-04-24 11:44:00,0.0,29.0,29.0,2,WEARABLE
1650768240000,1650769260000,9,2022-04-24 11:44:00,2022-04-24 12:01:00,1625.0,1625.0,1625.0,17,BOTH
1650769320000,1650769860000,9,2022-04-24 12:02:00,2022-04-24 12:11:00,699.0,765.0,732.0,9,BOTH
1650769860000,1650769920000,9,2022-04-24 12:11:00,2022-04-24 12:12:00,0.0,43.0,43.0,1,WEARABLE
1650769920000,1650769980000,9,2022-04-24 12:12:00,2022-04-24 12:13:00,16.0,38.0,27.0,1,BOTH
1650769980000,1650770040000,9,2022-04-24 12:13:00,2022-04-24 12:14:00,7.0,0.0,7.0,1,PHONE
1650773640000,1650773700000,9,2022-04-24 13:14:00,2022-04-24 13:15:00,0.0,11.0,11.0,1,WEARABLE
1650773700000,1650774360000,9,2022-04-24 13:15:00,2022-04-24 13:26:00,1022.0,1053.0,1037.5,11,BOTH
1650774360000,1650774480000,9,2022-04-24 13:26:00,2022-04-24 13:28:00,14.0,0.0,14.0,2,PHONE
1650774480000,1650774540000,9,2022-04-24 13:28:00,2022-04-24 13:29:00,11.0,60.0,35.5,1,BOTH
1650774600000,1650774660000,9,2022-04-24 13:30:00,2022-04-24 13:31:00,7.0,0.0,7.0,1,PHONE
1650777060000,1650777120000,9,2022-04-24 14:11:00,2022-04-24 14:12:00,9.0,0.0,9.0,1,PHONE
1650778320000,1650778440000,9,2022-04-24 14:32:00,2022-04-24 14:34:00,17.0,0.0,17.0,2,PHONE
1650778620000,1650778680000,9,2022-04-24 14:37:00,2022-04-24 14:38:00,6.0,0.0,6.0,1,PHONE
1650778740000,1650778860000,9,2022-04-24 14:39:00,2022-04-24 14:41:00,40.0,0.0,40.0,2,PHONE
1650778980000,1650779220000,9,2022-04-24 14:43:00,2022-04-24 14:47:00,79.0,0.0,79.0,4,PHONE
1650779280000,1650779460000,9,2022-04-24 14:48:00,2022-04-24 14:51:00,84.0,0.0,84.0,3,PHONE
1650781980000,1650782040000,9,2022-04-24 15:33:00,2022-04-24 15:34:00,30.0,0.0,30.0,1,PHONE
1650792540000,1650792600000,9,2022-04-24 18:29:00,2022-04-24 18:30:00,8.0,0.0,8.0,1,PHONE
1650796620000,1650796680000,9,2022-04-24 19:37:00,2022-04-24 19:38:00,28.0,0.0,28.0,1,PHONE
1650801780000,1650801840000,9,2022-04-24 21:03:00,2022-04-24 21:04:00,8.0,0.0,8.0,1,PHONE
