START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1626495540000,1626495900000,9,2021-07-17 13:19:00,2021-07-17 13:25:00,224.0,0.0,224.0,6,PHONE
1626501480000,1626501540000,9,2021-07-17 14:58:00,2021-07-17 14:59:00,18.0,0.0,18.0,1,PHONE
1626501840000,1626502080000,9,2021-07-17 15:04:00,2021-07-17 15:08:00,76.0,0.0,76.0,4,PHONE
1626503160000,1626503220000,9,2021-07-17 15:26:00,2021-07-17 15:27:00,16.0,0.0,16.0,1,PHONE
1626503460000,1626503520000,9,2021-07-17 15:31:00,2021-07-17 15:32:00,15.0,0.0,15.0,1,PHONE
1626503580000,1626503640000,9,2021-07-17 15:33:00,2021-07-17 15:34:00,30.0,0.0,30.0,1,PHONE
1626503700000,1626503760000,9,2021-07-17 15:35:00,2021-07-17 15:36:00,15.0,0.0,15.0,1,PHONE
1626503820000,1626504000000,9,2021-07-17 15:37:00,2021-07-17 15:40:00,173.0,0.0,173.0,3,PHONE
1626506460000,1626506640000,9,2021-07-17 16:21:00,2021-07-17 16:24:00,171.0,0.0,171.0,3,PHONE
1626507420000,1626507600000,9,2021-07-17 16:37:00,2021-07-17 16:40:00,164.0,0.0,164.0,3,PHONE
1626507780000,1626507840000,9,2021-07-17 16:43:00,2021-07-17 16:44:00,16.0,0.0,16.0,1,PHONE
1626508080000,1626508140000,9,2021-07-17 16:48:00,2021-07-17 16:49:00,12.0,0.0,12.0,1,PHONE
1626511320000,1626511380000,9,2021-07-17 17:42:00,2021-07-17 17:43:00,15.0,0.0,15.0,1,PHONE
1626511440000,1626511500000,9,2021-07-17 17:44:00,2021-07-17 17:45:00,12.0,0.0,12.0,1,PHONE
1626511980000,1626512040000,9,2021-07-17 17:53:00,2021-07-17 17:54:00,15.0,0.0,15.0,1,PHONE
1626512280000,1626512460000,9,2021-07-17 17:58:00,2021-07-17 18:01:00,193.0,0.0,193.0,3,PHONE
1626512640000,1626512820000,9,2021-07-17 18:04:00,2021-07-17 18:07:00,193.0,0.0,193.0,3,PHONE
1626513420000,1626513540000,9,2021-07-17 18:17:00,2021-07-17 18:19:00,129.0,0.0,129.0,2,PHONE
1626513600000,1626513660000,9,2021-07-17 18:20:00,2021-07-17 18:21:00,6.0,0.0,6.0,1,PHONE
1626513720000,1626513780000,9,2021-07-17 18:22:00,2021-07-17 18:23:00,8.0,0.0,8.0,1,PHONE
1626514380000,1626514440000,9,2021-07-17 18:33:00,2021-07-17 18:34:00,7.0,0.0,7.0,1,PHONE
1626514500000,1626514560000,9,2021-07-17 18:35:00,2021-07-17 18:36:00,22.0,0.0,22.0,1,PHONE
1626514860000,1626515040000,9,2021-07-17 18:41:00,2021-07-17 18:44:00,80.0,0.0,80.0,3,PHONE
1626515220000,1626515400000,9,2021-07-17 18:47:00,2021-07-17 18:50:00,54.0,0.0,54.0,3,PHONE
1626516360000,1626516540000,9,2021-07-17 19:06:00,2021-07-17 19:09:00,96.0,0.0,96.0,3,PHONE
1626521100000,1626521160000,9,2021-07-17 20:25:00,2021-07-17 20:26:00,30.0,0.0,30.0,1,PHONE
1626521220000,1626521340000,9,2021-07-17 20:27:00,2021-07-17 20:29:00,108.0,0.0,108.0,2,PHONE
1626521400000,1626521460000,9,2021-07-17 20:30:00,2021-07-17 20:31:00,35.0,0.0,35.0,1,PHONE
