START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1636816560000,1636816620000,9,2021-11-14 00:16:00,2021-11-14 00:17:00,15.0,0.0,15.0,1,PHONE
1636846980000,1636847040000,9,2021-11-14 08:43:00,2021-11-14 08:44:00,47.0,0.0,47.0,1,PHONE
1636848180000,1636848360000,9,2021-11-14 09:03:00,2021-11-14 09:06:00,171.0,148.0,159.5,3,BOTH
1636849380000,1636849440000,9,2021-11-14 09:23:00,2021-11-14 09:24:00,16.0,0.0,16.0,1,PHONE
1636849680000,1636849740000,9,2021-11-14 09:28:00,2021-11-14 09:29:00,65.0,46.0,55.5,1,BOTH
1636850520000,1636850640000,9,2021-11-14 09:42:00,2021-11-14 09:44:00,0.0,85.0,85.0,2,WEARABLE
1636850700000,1636850940000,9,2021-11-14 09:45:00,2021-11-14 09:49:00,0.0,143.0,143.0,4,WEARABLE
1636851060000,1636851120000,9,2021-11-14 09:51:00,2021-11-14 09:52:00,21.0,0.0,21.0,1,PHONE
1636851120000,1636851960000,9,2021-11-14 09:52:00,2021-11-14 10:06:00,1017.0,1014.0,1015.5,14,BOTH
1636852080000,1636852320000,9,2021-11-14 10:08:00,2021-11-14 10:12:00,99.0,83.0,91.0,4,BOTH
1636855320000,1636855440000,9,2021-11-14 11:02:00,2021-11-14 11:04:00,75.0,57.0,66.0,2,BOTH
1636855440000,1636855500000,9,2021-11-14 11:04:00,2021-11-14 11:05:00,30.0,0.0,30.0,1,PHONE
1636855500000,1636855620000,9,2021-11-14 11:05:00,2021-11-14 11:07:00,0.0,44.0,44.0,2,WEARABLE
1636855620000,1636856280000,9,2021-11-14 11:07:00,2021-11-14 11:18:00,845.0,894.0,869.5,11,BOTH
1636856280000,1636856340000,9,2021-11-14 11:18:00,2021-11-14 11:19:00,7.0,0.0,7.0,1,PHONE
1636856340000,1636856400000,9,2021-11-14 11:19:00,2021-11-14 11:20:00,0.0,24.0,24.0,1,WEARABLE
1636856400000,1636856520000,9,2021-11-14 11:20:00,2021-11-14 11:22:00,147.0,58.0,102.5,2,BOTH
1636856520000,1636856700000,9,2021-11-14 11:22:00,2021-11-14 11:25:00,0.0,112.0,112.0,3,WEARABLE
1636857840000,1636857900000,9,2021-11-14 11:44:00,2021-11-14 11:45:00,0.0,25.0,25.0,1,WEARABLE
1636858740000,1636858860000,9,2021-11-14 11:59:00,2021-11-14 12:01:00,0.0,39.0,39.0,2,WEARABLE
1636858920000,1636859040000,9,2021-11-14 12:02:00,2021-11-14 12:04:00,29.0,33.0,31.0,2,BOTH
1636859040000,1636859100000,9,2021-11-14 12:04:00,2021-11-14 12:05:00,2.0,0.0,2.0,1,PHONE
1636859100000,1636859160000,9,2021-11-14 12:05:00,2021-11-14 12:06:00,0.0,13.0,13.0,1,WEARABLE
1636859520000,1636859580000,9,2021-11-14 12:12:00,2021-11-14 12:13:00,12.0,21.0,16.5,1,BOTH
1636859700000,1636859760000,9,2021-11-14 12:15:00,2021-11-14 12:16:00,0.0,13.0,13.0,1,WEARABLE
1636860060000,1636860120000,9,2021-11-14 12:21:00,2021-11-14 12:22:00,0.0,16.0,16.0,1,WEARABLE
1636861200000,1636861320000,9,2021-11-14 12:40:00,2021-11-14 12:42:00,74.0,64.0,69.0,2,BOTH
1636861380000,1636861560000,9,2021-11-14 12:43:00,2021-11-14 12:46:00,97.0,81.0,89.0,3,BOTH
1636861560000,1636861620000,9,2021-11-14 12:46:00,2021-11-14 12:47:00,12.0,0.0,12.0,1,PHONE
1636861620000,1636861680000,9,2021-11-14 12:47:00,2021-11-14 12:48:00,13.0,8.0,10.5,1,BOTH
1636861680000,1636861740000,9,2021-11-14 12:48:00,2021-11-14 12:49:00,0.0,10.0,10.0,1,WEARABLE
1636861740000,1636861800000,9,2021-11-14 12:49:00,2021-11-14 12:50:00,43.0,40.0,41.5,1,BOTH
1636861860000,1636861920000,9,2021-11-14 12:51:00,2021-11-14 12:52:00,19.0,0.0,19.0,1,PHONE
1636862400000,1636862460000,9,2021-11-14 13:00:00,2021-11-14 13:01:00,0.0,11.0,11.0,1,WEARABLE
1636862460000,1636862520000,9,2021-11-14 13:01:00,2021-11-14 13:02:00,32.0,34.0,33.0,1,BOTH
1636862580000,1636862640000,9,2021-11-14 13:03:00,2021-11-14 13:04:00,0.0,13.0,13.0,1,WEARABLE
1636862640000,1636862880000,9,2021-11-14 13:04:00,2021-11-14 13:08:00,39.0,111.0,75.0,4,BOTH
1636863060000,1636863120000,9,2021-11-14 13:11:00,2021-11-14 13:12:00,0.0,13.0,13.0,1,WEARABLE
1636863300000,1636863480000,9,2021-11-14 13:15:00,2021-11-14 13:18:00,0.0,65.0,65.0,3,WEARABLE
1636863540000,1636863600000,9,2021-11-14 13:19:00,2021-11-14 13:20:00,10.0,0.0,10.0,1,PHONE
1636863780000,1636863840000,9,2021-11-14 13:23:00,2021-11-14 13:24:00,0.0,13.0,13.0,1,WEARABLE
1636863900000,1636863960000,9,2021-11-14 13:25:00,2021-11-14 13:26:00,0.0,22.0,22.0,1,WEARABLE
1636864080000,1636864260000,9,2021-11-14 13:28:00,2021-11-14 13:31:00,140.0,108.0,124.0,3,BOTH
1636864260000,1636864500000,9,2021-11-14 13:31:00,2021-11-14 13:35:00,0.0,105.0,105.0,4,WEARABLE
1636864500000,1636864740000,9,2021-11-14 13:35:00,2021-11-14 13:39:00,153.0,147.0,150.0,4,BOTH
1636864860000,1636865160000,9,2021-11-14 13:41:00,2021-11-14 13:46:00,0.0,80.0,80.0,5,WEARABLE
1636865340000,1636865400000,9,2021-11-14 13:49:00,2021-11-14 13:50:00,0.0,17.0,17.0,1,WEARABLE
1636865400000,1636865460000,9,2021-11-14 13:50:00,2021-11-14 13:51:00,13.0,0.0,13.0,1,PHONE
1636865520000,1636865700000,9,2021-11-14 13:52:00,2021-11-14 13:55:00,137.0,197.0,167.0,3,BOTH
