START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1634590620000,1634590680000,9,2021-10-19 05:57:00,2021-10-19 05:58:00,0.0,14.0,14.0,1,WEARABLE
1634590800000,1634590860000,9,2021-10-19 06:00:00,2021-10-19 06:01:00,15.0,33.0,24.0,1,BOTH
1634590980000,1634591400000,9,2021-10-19 06:03:00,2021-10-19 06:10:00,673.0,667.0,670.0,7,BOTH
1634591460000,1634591520000,9,2021-10-19 06:11:00,2021-10-19 06:12:00,13.0,0.0,13.0,1,PHONE
1634591880000,1634592060000,9,2021-10-19 06:18:00,2021-10-19 06:21:00,184.0,163.0,173.5,3,BOTH
1634592480000,1634592540000,9,2021-10-19 06:28:00,2021-10-19 06:29:00,33.0,18.0,25.5,1,BOTH
1634592540000,1634592600000,9,2021-10-19 06:29:00,2021-10-19 06:30:00,9.0,0.0,9.0,1,PHONE
1634594640000,1634594880000,9,2021-10-19 07:04:00,2021-10-19 07:08:00,339.0,316.0,327.5,4,BOTH
1634595060000,1634595120000,9,2021-10-19 07:11:00,2021-10-19 07:12:00,8.0,0.0,8.0,1,PHONE
1634597280000,1634597340000,9,2021-10-19 07:48:00,2021-10-19 07:49:00,24.0,0.0,24.0,1,PHONE
1634597340000,1634597580000,9,2021-10-19 07:49:00,2021-10-19 07:53:00,423.0,430.0,426.5,4,BOTH
1634597580000,1634597700000,9,2021-10-19 07:53:00,2021-10-19 07:55:00,0.0,16.0,16.0,2,WEARABLE
1634599020000,1634599860000,9,2021-10-19 08:17:00,2021-10-19 08:31:00,848.0,807.0,827.5,14,BOTH
1634599860000,1634599920000,9,2021-10-19 08:31:00,2021-10-19 08:32:00,0.0,10.0,10.0,1,WEARABLE
1634600280000,1634600400000,9,2021-10-19 08:38:00,2021-10-19 08:40:00,49.0,63.0,56.0,2,BOTH
1634600460000,1634600580000,9,2021-10-19 08:41:00,2021-10-19 08:43:00,0.0,72.0,72.0,2,WEARABLE
1634600940000,1634601000000,9,2021-10-19 08:49:00,2021-10-19 08:50:00,0.0,25.0,25.0,1,WEARABLE
1634601540000,1634601600000,9,2021-10-19 08:59:00,2021-10-19 09:00:00,0.0,22.0,22.0,1,WEARABLE
1634602740000,1634602800000,9,2021-10-19 09:19:00,2021-10-19 09:20:00,24.0,28.0,26.0,1,BOTH
1634602800000,1634602860000,9,2021-10-19 09:20:00,2021-10-19 09:21:00,0.0,13.0,13.0,1,WEARABLE
1634603340000,1634603460000,9,2021-10-19 09:29:00,2021-10-19 09:31:00,54.0,68.0,61.0,2,BOTH
1634605380000,1634605440000,9,2021-10-19 10:03:00,2021-10-19 10:04:00,28.0,17.0,22.5,1,BOTH
1634607900000,1634608260000,9,2021-10-19 10:45:00,2021-10-19 10:51:00,0.0,208.0,208.0,6,WEARABLE
1634611500000,1634611560000,9,2021-10-19 11:45:00,2021-10-19 11:46:00,0.0,73.0,73.0,1,WEARABLE
1634612040000,1634612100000,9,2021-10-19 11:54:00,2021-10-19 11:55:00,0.0,75.0,75.0,1,WEARABLE
1634612820000,1634612880000,9,2021-10-19 12:07:00,2021-10-19 12:08:00,0.0,11.0,11.0,1,WEARABLE
1634613360000,1634613420000,9,2021-10-19 12:16:00,2021-10-19 12:17:00,9.0,0.0,9.0,1,PHONE
1634613420000,1634613480000,9,2021-10-19 12:17:00,2021-10-19 12:18:00,42.0,53.0,47.5,1,BOTH
1634613480000,1634613540000,9,2021-10-19 12:18:00,2021-10-19 12:19:00,9.0,0.0,9.0,1,PHONE
1634613540000,1634613600000,9,2021-10-19 12:19:00,2021-10-19 12:20:00,63.0,65.0,64.0,1,BOTH
