START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1626535080000,1626535200000,9,2021-07-18 00:18:00,2021-07-18 00:20:00,25.0,0.0,25.0,2,PHONE
1626535200000,1626535260000,9,2021-07-18 00:20:00,2021-07-18 00:21:00,0.0,14.0,14.0,1,WEARABLE
1626559260000,1626559320000,9,2021-07-18 07:01:00,2021-07-18 07:02:00,0.0,12.0,12.0,1,WEARABLE
1626559380000,1626559740000,9,2021-07-18 07:03:00,2021-07-18 07:09:00,0.0,143.0,143.0,6,WEARABLE
1626559920000,1626560280000,9,2021-07-18 07:12:00,2021-07-18 07:18:00,0.0,160.0,160.0,6,WEARABLE
1626560700000,1626560760000,9,2021-07-18 07:25:00,2021-07-18 07:26:00,26.0,0.0,26.0,1,PHONE
1626560880000,1626560940000,9,2021-07-18 07:28:00,2021-07-18 07:29:00,0.0,18.0,18.0,1,WEARABLE
1626561120000,1626561180000,9,2021-07-18 07:32:00,2021-07-18 07:33:00,22.0,22.0,22.0,1,BOTH
1626562680000,1626562740000,9,2021-07-18 07:58:00,2021-07-18 07:59:00,0.0,11.0,11.0,1,WEARABLE
1626562860000,1626563040000,9,2021-07-18 08:01:00,2021-07-18 08:04:00,0.0,82.0,82.0,3,WEARABLE
1626563040000,1626563160000,9,2021-07-18 08:04:00,2021-07-18 08:06:00,45.0,34.0,39.5,2,BOTH
1626563220000,1626563280000,9,2021-07-18 08:07:00,2021-07-18 08:08:00,0.0,13.0,13.0,1,WEARABLE
1626563340000,1626563400000,9,2021-07-18 08:09:00,2021-07-18 08:10:00,0.0,10.0,10.0,1,WEARABLE
1626563880000,1626563940000,9,2021-07-18 08:18:00,2021-07-18 08:19:00,0.0,36.0,36.0,1,WEARABLE
1626564120000,1626564180000,9,2021-07-18 08:22:00,2021-07-18 08:23:00,0.0,26.0,26.0,1,WEARABLE
1626564540000,1626564660000,9,2021-07-18 08:29:00,2021-07-18 08:31:00,112.0,79.0,95.5,2,BOTH
1626564660000,1626564720000,9,2021-07-18 08:31:00,2021-07-18 08:32:00,0.0,20.0,20.0,1,WEARABLE
1626564720000,1626564780000,9,2021-07-18 08:32:00,2021-07-18 08:33:00,8.0,0.0,8.0,1,PHONE
1626564780000,1626564840000,9,2021-07-18 08:33:00,2021-07-18 08:34:00,34.0,10.0,22.0,1,BOTH
1626565560000,1626565620000,9,2021-07-18 08:46:00,2021-07-18 08:47:00,0.0,15.0,15.0,1,WEARABLE
1626565620000,1626565680000,9,2021-07-18 08:47:00,2021-07-18 08:48:00,37.0,0.0,37.0,1,PHONE
1626566580000,1626566640000,9,2021-07-18 09:03:00,2021-07-18 09:04:00,0.0,27.0,27.0,1,WEARABLE
1626566640000,1626566700000,9,2021-07-18 09:04:00,2021-07-18 09:05:00,35.0,0.0,35.0,1,PHONE
1626566700000,1626566880000,9,2021-07-18 09:05:00,2021-07-18 09:08:00,137.0,90.0,113.5,3,BOTH
1626566880000,1626566940000,9,2021-07-18 09:08:00,2021-07-18 09:09:00,0.0,13.0,13.0,1,WEARABLE
1626567000000,1626567180000,9,2021-07-18 09:10:00,2021-07-18 09:13:00,57.0,69.0,63.0,3,BOTH
1626567240000,1626567480000,9,2021-07-18 09:14:00,2021-07-18 09:18:00,168.0,149.0,158.5,4,BOTH
1626567540000,1626567660000,9,2021-07-18 09:19:00,2021-07-18 09:21:00,15.0,0.0,15.0,2,PHONE
1626567660000,1626568020000,9,2021-07-18 09:21:00,2021-07-18 09:27:00,265.0,242.0,253.5,6,BOTH
1626568020000,1626568080000,9,2021-07-18 09:27:00,2021-07-18 09:28:00,39.0,0.0,39.0,1,PHONE
1626568080000,1626568200000,9,2021-07-18 09:28:00,2021-07-18 09:30:00,61.0,93.0,77.0,2,BOTH
1626568200000,1626568260000,9,2021-07-18 09:30:00,2021-07-18 09:31:00,25.0,0.0,25.0,1,PHONE
1626568260000,1626568380000,9,2021-07-18 09:31:00,2021-07-18 09:33:00,148.0,126.0,137.0,2,BOTH
1626568500000,1626568560000,9,2021-07-18 09:35:00,2021-07-18 09:36:00,6.0,0.0,6.0,1,PHONE
1626570240000,1626570300000,9,2021-07-18 10:04:00,2021-07-18 10:05:00,51.0,31.0,41.0,1,BOTH
