START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1637012160000,1637012220000,9,2021-11-16 06:36:00,2021-11-16 06:37:00,8.0,0.0,8.0,1,PHONE
1637012700000,1637012820000,9,2021-11-16 06:45:00,2021-11-16 06:47:00,0.0,20.0,20.0,2,WEARABLE
1637012820000,1637012880000,9,2021-11-16 06:47:00,2021-11-16 06:48:00,7.0,0.0,7.0,1,PHONE
1637013300000,1637013540000,9,2021-11-16 06:55:00,2021-11-16 06:59:00,196.0,217.0,206.5,4,BOTH
1637013540000,1637013600000,9,2021-11-16 06:59:00,2021-11-16 07:00:00,0.0,15.0,15.0,1,WEARABLE
1637014080000,1637014140000,9,2021-11-16 07:08:00,2021-11-16 07:09:00,13.0,0.0,13.0,1,PHONE
1637014200000,1637014260000,9,2021-11-16 07:10:00,2021-11-16 07:11:00,23.0,30.0,26.5,1,BOTH
1637014320000,1637014380000,9,2021-11-16 07:12:00,2021-11-16 07:13:00,43.0,35.0,39.0,1,BOTH
1637015220000,1637015280000,9,2021-11-16 07:27:00,2021-11-16 07:28:00,16.0,0.0,16.0,1,PHONE
1637015580000,1637015760000,9,2021-11-16 07:33:00,2021-11-16 07:36:00,198.0,186.0,192.0,3,BOTH
1637016180000,1637016360000,9,2021-11-16 07:43:00,2021-11-16 07:46:00,173.0,158.0,165.5,3,BOTH
1637017380000,1637017620000,9,2021-11-16 08:03:00,2021-11-16 08:07:00,199.0,197.0,198.0,4,BOTH
1637019060000,1637019180000,9,2021-11-16 08:31:00,2021-11-16 08:33:00,55.0,41.0,48.0,2,BOTH
1637020920000,1637021160000,9,2021-11-16 09:02:00,2021-11-16 09:06:00,192.0,188.0,190.0,4,BOTH
1637021880000,1637021940000,9,2021-11-16 09:18:00,2021-11-16 09:19:00,0.0,9.0,9.0,1,WEARABLE
1637023980000,1637024040000,9,2021-11-16 09:53:00,2021-11-16 09:54:00,0.0,14.0,14.0,1,WEARABLE
1637024880000,1637024940000,9,2021-11-16 10:08:00,2021-11-16 10:09:00,41.0,50.0,45.5,1,BOTH
1637026260000,1637026380000,9,2021-11-16 10:31:00,2021-11-16 10:33:00,60.0,41.0,50.5,2,BOTH
1637027220000,1637027280000,9,2021-11-16 10:47:00,2021-11-16 10:48:00,22.0,0.0,22.0,1,PHONE
1637027580000,1637027820000,9,2021-11-16 10:53:00,2021-11-16 10:57:00,175.0,152.0,163.5,4,BOTH
1637028240000,1637028420000,9,2021-11-16 11:04:00,2021-11-16 11:07:00,154.0,122.0,138.0,3,BOTH
1637029800000,1637029920000,9,2021-11-16 11:30:00,2021-11-16 11:32:00,0.0,19.0,19.0,2,WEARABLE
1637031600000,1637031660000,9,2021-11-16 12:00:00,2021-11-16 12:01:00,13.0,0.0,13.0,1,PHONE
1637031660000,1637031900000,9,2021-11-16 12:01:00,2021-11-16 12:05:00,207.0,210.0,208.5,4,BOTH
1637035080000,1637035320000,9,2021-11-16 12:58:00,2021-11-16 13:02:00,256.0,234.0,245.0,4,BOTH
1637038680000,1637038860000,9,2021-11-16 13:58:00,2021-11-16 14:01:00,64.0,70.0,67.0,3,BOTH
1637042040000,1637042100000,9,2021-11-16 14:54:00,2021-11-16 14:55:00,12.0,0.0,12.0,1,PHONE
1637042100000,1637042160000,9,2021-11-16 14:55:00,2021-11-16 14:56:00,50.0,40.0,45.0,1,BOTH
1637042280000,1637042400000,9,2021-11-16 14:58:00,2021-11-16 15:00:00,0.0,91.0,91.0,2,WEARABLE
1637042520000,1637042640000,9,2021-11-16 15:02:00,2021-11-16 15:04:00,0.0,26.0,26.0,2,WEARABLE
1637042700000,1637042820000,9,2021-11-16 15:05:00,2021-11-16 15:07:00,0.0,26.0,26.0,2,WEARABLE
1637043120000,1637043180000,9,2021-11-16 15:12:00,2021-11-16 15:13:00,0.0,10.0,10.0,1,WEARABLE
1637043360000,1637043480000,9,2021-11-16 15:16:00,2021-11-16 15:18:00,92.0,98.0,95.0,2,BOTH
1637043540000,1637043600000,9,2021-11-16 15:19:00,2021-11-16 15:20:00,13.0,0.0,13.0,1,PHONE
1637043840000,1637043900000,9,2021-11-16 15:24:00,2021-11-16 15:25:00,19.0,0.0,19.0,1,PHONE
