START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1626447720000,1626447780000,9,2021-07-17 00:02:00,2021-07-17 00:03:00,0.0,10.0,10.0,1,WEARABLE
1626481920000,1626482040000,9,2021-07-17 09:32:00,2021-07-17 09:34:00,18.0,0.0,18.0,2,PHONE
1626483720000,1626483900000,9,2021-07-17 10:02:00,2021-07-17 10:05:00,85.0,0.0,85.0,3,PHONE
1626484800000,1626485100000,9,2021-07-17 10:20:00,2021-07-17 10:25:00,79.0,0.0,79.0,5,PHONE
1626485280000,1626485640000,9,2021-07-17 10:28:00,2021-07-17 10:34:00,96.0,0.0,96.0,6,PHONE
1626485760000,1626485820000,9,2021-07-17 10:36:00,2021-07-17 10:37:00,18.0,0.0,18.0,1,PHONE
1626485880000,1626486060000,9,2021-07-17 10:38:00,2021-07-17 10:41:00,73.0,0.0,73.0,3,PHONE
1626486900000,1626486960000,9,2021-07-17 10:55:00,2021-07-17 10:56:00,0.0,12.0,12.0,1,WEARABLE
1626487140000,1626487200000,9,2021-07-17 10:59:00,2021-07-17 11:00:00,17.0,0.0,17.0,1,PHONE
1626487260000,1626487440000,9,2021-07-17 11:01:00,2021-07-17 11:04:00,47.0,122.0,84.5,3,BOTH
1626487440000,1626487560000,9,2021-07-17 11:04:00,2021-07-17 11:06:00,0.0,35.0,35.0,2,WEARABLE
1626487620000,1626487860000,9,2021-07-17 11:07:00,2021-07-17 11:11:00,0.0,255.0,255.0,4,WEARABLE
1626488160000,1626488340000,9,2021-07-17 11:16:00,2021-07-17 11:19:00,0.0,37.0,37.0,3,WEARABLE
1626488400000,1626488760000,9,2021-07-17 11:20:00,2021-07-17 11:26:00,0.0,271.0,271.0,6,WEARABLE
1626488880000,1626489000000,9,2021-07-17 11:28:00,2021-07-17 11:30:00,0.0,134.0,134.0,2,WEARABLE
1626489420000,1626489540000,9,2021-07-17 11:37:00,2021-07-17 11:39:00,0.0,48.0,48.0,2,WEARABLE
1626489600000,1626489660000,9,2021-07-17 11:40:00,2021-07-17 11:41:00,0.0,11.0,11.0,1,WEARABLE
1626489840000,1626489900000,9,2021-07-17 11:44:00,2021-07-17 11:45:00,8.0,13.0,10.5,1,BOTH
1626490020000,1626490080000,9,2021-07-17 11:47:00,2021-07-17 11:48:00,13.0,16.0,14.5,1,BOTH
1626490080000,1626490200000,9,2021-07-17 11:48:00,2021-07-17 11:50:00,0.0,89.0,89.0,2,WEARABLE
1626490200000,1626490260000,9,2021-07-17 11:50:00,2021-07-17 11:51:00,22.0,31.0,26.5,1,BOTH
1626490620000,1626490860000,9,2021-07-17 11:57:00,2021-07-17 12:01:00,110.0,0.0,110.0,4,PHONE
1626490920000,1626490980000,9,2021-07-17 12:02:00,2021-07-17 12:03:00,18.0,0.0,18.0,1,PHONE
1626491040000,1626491160000,9,2021-07-17 12:04:00,2021-07-17 12:06:00,47.0,0.0,47.0,2,PHONE
1626491400000,1626491460000,9,2021-07-17 12:10:00,2021-07-17 12:11:00,7.0,0.0,7.0,1,PHONE
1626492600000,1626492660000,9,2021-07-17 12:30:00,2021-07-17 12:31:00,54.0,0.0,54.0,1,PHONE
1626494700000,1626494760000,9,2021-07-17 13:05:00,2021-07-17 13:06:00,0.0,10.0,10.0,1,WEARABLE
1626494760000,1626494820000,9,2021-07-17 13:06:00,2021-07-17 13:07:00,29.0,0.0,29.0,1,PHONE
1626494820000,1626494880000,9,2021-07-17 13:07:00,2021-07-17 13:08:00,8.0,8.0,8.0,1,BOTH
1626495000000,1626495120000,9,2021-07-17 13:10:00,2021-07-17 13:12:00,40.0,0.0,40.0,2,PHONE
1626495240000,1626495300000,9,2021-07-17 13:14:00,2021-07-17 13:15:00,14.0,0.0,14.0,1,PHONE
1626495300000,1626495420000,9,2021-07-17 13:15:00,2021-07-17 13:17:00,41.0,37.0,39.0,2,BOTH
1626495420000,1626495480000,9,2021-07-17 13:17:00,2021-07-17 13:18:00,31.0,0.0,31.0,1,PHONE
1626495480000,1626495600000,9,2021-07-17 13:18:00,2021-07-17 13:20:00,85.0,74.0,79.5,2,BOTH
1626495780000,1626495900000,9,2021-07-17 13:23:00,2021-07-17 13:25:00,23.0,0.0,23.0,2,PHONE
1626495900000,1626495960000,9,2021-07-17 13:25:00,2021-07-17 13:26:00,17.0,11.0,14.0,1,BOTH
1626496020000,1626496140000,9,2021-07-17 13:27:00,2021-07-17 13:29:00,68.0,70.0,69.0,2,BOTH
1626496200000,1626496380000,9,2021-07-17 13:30:00,2021-07-17 13:33:00,54.0,82.0,68.0,3,BOTH
1626496380000,1626496440000,9,2021-07-17 13:33:00,2021-07-17 13:34:00,0.0,17.0,17.0,1,WEARABLE
1626496740000,1626496800000,9,2021-07-17 13:39:00,2021-07-17 13:40:00,0.0,12.0,12.0,1,WEARABLE
1626496980000,1626497040000,9,2021-07-17 13:43:00,2021-07-17 13:44:00,15.0,10.0,12.5,1,BOTH
1626497160000,1626497460000,9,2021-07-17 13:46:00,2021-07-17 13:51:00,200.0,141.0,170.5,5,BOTH
1626497700000,1626497760000,9,2021-07-17 13:55:00,2021-07-17 13:56:00,7.0,0.0,7.0,1,PHONE
1626497820000,1626497880000,9,2021-07-17 13:57:00,2021-07-17 13:58:00,7.0,0.0,7.0,1,PHONE
1626497880000,1626497940000,9,2021-07-17 13:58:00,2021-07-17 13:59:00,16.0,12.0,14.0,1,BOTH
1626498060000,1626498300000,9,2021-07-17 14:01:00,2021-07-17 14:05:00,106.0,113.0,109.5,4,BOTH
1626498420000,1626498480000,9,2021-07-17 14:07:00,2021-07-17 14:08:00,15.0,0.0,15.0,1,PHONE
1626498480000,1626498600000,9,2021-07-17 14:08:00,2021-07-17 14:10:00,25.0,25.0,25.0,2,BOTH
1626500220000,1626500280000,9,2021-07-17 14:37:00,2021-07-17 14:38:00,0.0,16.0,16.0,1,WEARABLE
1626500340000,1626500460000,9,2021-07-17 14:39:00,2021-07-17 14:41:00,0.0,42.0,42.0,2,WEARABLE
1626500520000,1626500640000,9,2021-07-17 14:42:00,2021-07-17 14:44:00,0.0,27.0,27.0,2,WEARABLE
1626502740000,1626502800000,9,2021-07-17 15:19:00,2021-07-17 15:20:00,47.0,56.0,51.5,1,BOTH
1626502800000,1626502860000,9,2021-07-17 15:20:00,2021-07-17 15:21:00,0.0,20.0,20.0,1,WEARABLE
1626507360000,1626507420000,9,2021-07-17 16:36:00,2021-07-17 16:37:00,0.0,14.0,14.0,1,WEARABLE
1626508560000,1626508620000,9,2021-07-17 16:56:00,2021-07-17 16:57:00,6.0,0.0,6.0,1,PHONE
1626509760000,1626510000000,9,2021-07-17 17:16:00,2021-07-17 17:20:00,82.0,117.0,99.5,4,BOTH
1626510060000,1626510180000,9,2021-07-17 17:21:00,2021-07-17 17:23:00,0.0,27.0,27.0,2,WEARABLE
1626510180000,1626510240000,9,2021-07-17 17:23:00,2021-07-17 17:24:00,43.0,18.0,30.5,1,BOTH
1626510300000,1626510360000,9,2021-07-17 17:25:00,2021-07-17 17:26:00,7.0,0.0,7.0,1,PHONE
1626510420000,1626510480000,9,2021-07-17 17:27:00,2021-07-17 17:28:00,16.0,25.0,20.5,1,BOTH
1626510720000,1626510840000,9,2021-07-17 17:32:00,2021-07-17 17:34:00,28.0,32.0,30.0,2,BOTH
1626515700000,1626515760000,9,2021-07-17 18:55:00,2021-07-17 18:56:00,0.0,33.0,33.0,1,WEARABLE
1626518040000,1626518100000,9,2021-07-17 19:34:00,2021-07-17 19:35:00,0.0,10.0,10.0,1,WEARABLE
1626518400000,1626518460000,9,2021-07-17 19:40:00,2021-07-17 19:41:00,0.0,10.0,10.0,1,WEARABLE
1626518520000,1626518580000,9,2021-07-17 19:42:00,2021-07-17 19:43:00,0.0,11.0,11.0,1,WEARABLE
1626518940000,1626519180000,9,2021-07-17 19:49:00,2021-07-17 19:53:00,0.0,103.0,103.0,4,WEARABLE
1626519240000,1626519480000,9,2021-07-17 19:54:00,2021-07-17 19:58:00,0.0,74.0,74.0,4,WEARABLE
1626519540000,1626519600000,9,2021-07-17 19:59:00,2021-07-17 20:00:00,0.0,10.0,10.0,1,WEARABLE
1626519660000,1626519720000,9,2021-07-17 20:01:00,2021-07-17 20:02:00,0.0,16.0,16.0,1,WEARABLE
1626522300000,1626522420000,9,2021-07-17 20:45:00,2021-07-17 20:47:00,63.0,56.0,59.5,2,BOTH
1626522840000,1626522900000,9,2021-07-17 20:54:00,2021-07-17 20:55:00,6.0,0.0,6.0,1,PHONE
1626524460000,1626524520000,9,2021-07-17 21:21:00,2021-07-17 21:22:00,38.0,39.0,38.5,1,BOTH
1626531000000,1626531060000,9,2021-07-17 23:10:00,2021-07-17 23:11:00,20.0,10.0,15.0,1,BOTH
1626531120000,1626531300000,9,2021-07-17 23:12:00,2021-07-17 23:15:00,29.0,0.0,29.0,3,PHONE
1626531420000,1626531600000,9,2021-07-17 23:17:00,2021-07-17 23:20:00,54.0,0.0,54.0,3,PHONE
1626531720000,1626531840000,9,2021-07-17 23:22:00,2021-07-17 23:24:00,44.0,0.0,44.0,2,PHONE
1626531900000,1626531960000,9,2021-07-17 23:25:00,2021-07-17 23:26:00,47.0,0.0,47.0,1,PHONE
1626532020000,1626532140000,9,2021-07-17 23:27:00,2021-07-17 23:29:00,45.0,0.0,45.0,2,PHONE
1626534780000,1626534840000,9,2021-07-18 00:13:00,2021-07-18 00:14:00,0.0,14.0,14.0,1,WEARABLE
1626535200000,1626535260000,9,2021-07-18 00:20:00,2021-07-18 00:21:00,0.0,12.0,12.0,1,WEARABLE
1626535500000,1626535620000,9,2021-07-18 00:25:00,2021-07-18 00:27:00,0.0,27.0,27.0,2,WEARABLE
1626539580000,1626539640000,9,2021-07-18 01:33:00,2021-07-18 01:34:00,0.0,12.0,12.0,1,WEARABLE
1626565440000,1626565500000,9,2021-07-18 08:44:00,2021-07-18 08:45:00,0.0,52.0,52.0,1,WEARABLE
1626565500000,1626565560000,9,2021-07-18 08:45:00,2021-07-18 08:46:00,22.0,12.0,17.0,1,BOTH
