START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1635434340000,1635434400000,9,2021-10-29 00:19:00,2021-10-29 00:20:00,18.0,0.0,18.0,1,PHONE
1635434820000,1635434880000,9,2021-10-29 00:27:00,2021-10-29 00:28:00,9.0,0.0,9.0,1,PHONE
1635435300000,1635435360000,9,2021-10-29 00:35:00,2021-10-29 00:36:00,15.0,0.0,15.0,1,PHONE
1635468000000,1635468120000,9,2021-10-29 09:40:00,2021-10-29 09:42:00,31.0,0.0,31.0,2,PHONE
1635471360000,1635471840000,9,2021-10-29 10:36:00,2021-10-29 10:44:00,710.0,0.0,710.0,8,PHONE
1635472140000,1635472560000,9,2021-10-29 10:49:00,2021-10-29 10:56:00,631.0,0.0,631.0,7,PHONE
1635472800000,1635472920000,9,2021-10-29 11:00:00,2021-10-29 11:02:00,31.0,0.0,31.0,2,PHONE
1635473760000,1635473820000,9,2021-10-29 11:16:00,2021-10-29 11:17:00,0.0,11.0,11.0,1,WEARABLE
1635473940000,1635474000000,9,2021-10-29 11:19:00,2021-10-29 11:20:00,0.0,23.0,23.0,1,WEARABLE
1635474780000,1635474840000,9,2021-10-29 11:33:00,2021-10-29 11:34:00,0.0,11.0,11.0,1,WEARABLE
1635475800000,1635475860000,9,2021-10-29 11:50:00,2021-10-29 11:51:00,0.0,10.0,10.0,1,WEARABLE
1635476460000,1635476520000,9,2021-10-29 12:01:00,2021-10-29 12:02:00,6.0,0.0,6.0,1,PHONE
1635480480000,1635480600000,9,2021-10-29 13:08:00,2021-10-29 13:10:00,23.0,0.0,23.0,2,PHONE
1635480960000,1635481080000,9,2021-10-29 13:16:00,2021-10-29 13:18:00,0.0,23.0,23.0,2,WEARABLE
1635483840000,1635483900000,9,2021-10-29 14:04:00,2021-10-29 14:05:00,0.0,29.0,29.0,1,WEARABLE
1635487680000,1635487800000,9,2021-10-29 15:08:00,2021-10-29 15:10:00,0.0,38.0,38.0,2,WEARABLE
1635494280000,1635494460000,9,2021-10-29 16:58:00,2021-10-29 17:01:00,0.0,53.0,53.0,3,WEARABLE
1635494520000,1635494580000,9,2021-10-29 17:02:00,2021-10-29 17:03:00,0.0,11.0,11.0,1,WEARABLE
1635494580000,1635494940000,9,2021-10-29 17:03:00,2021-10-29 17:09:00,529.0,530.0,529.5,6,BOTH
1635494940000,1635495000000,9,2021-10-29 17:09:00,2021-10-29 17:10:00,6.0,0.0,6.0,1,PHONE
1635495060000,1635495120000,9,2021-10-29 17:11:00,2021-10-29 17:12:00,0.0,10.0,10.0,1,WEARABLE
1635495180000,1635495300000,9,2021-10-29 17:13:00,2021-10-29 17:15:00,0.0,26.0,26.0,2,WEARABLE
1635495720000,1635496080000,9,2021-10-29 17:22:00,2021-10-29 17:28:00,470.0,427.0,448.5,6,BOTH
1635496080000,1635496140000,9,2021-10-29 17:28:00,2021-10-29 17:29:00,21.0,0.0,21.0,1,PHONE
1635496140000,1635496200000,9,2021-10-29 17:29:00,2021-10-29 17:30:00,29.0,22.0,25.5,1,BOTH
1635496260000,1635496320000,9,2021-10-29 17:31:00,2021-10-29 17:32:00,14.0,13.0,13.5,1,BOTH
1635496380000,1635496440000,9,2021-10-29 17:33:00,2021-10-29 17:34:00,34.0,32.0,33.0,1,BOTH
1635496800000,1635496860000,9,2021-10-29 17:40:00,2021-10-29 17:41:00,0.0,20.0,20.0,1,WEARABLE
1635498180000,1635498240000,9,2021-10-29 18:03:00,2021-10-29 18:04:00,0.0,16.0,16.0,1,WEARABLE
1635498240000,1635498480000,9,2021-10-29 18:04:00,2021-10-29 18:08:00,279.0,247.0,263.0,4,BOTH
1635498480000,1635498540000,9,2021-10-29 18:08:00,2021-10-29 18:09:00,11.0,0.0,11.0,1,PHONE
1635498540000,1635498600000,9,2021-10-29 18:09:00,2021-10-29 18:10:00,27.0,21.0,24.0,1,BOTH
1635498720000,1635498780000,9,2021-10-29 18:12:00,2021-10-29 18:13:00,0.0,24.0,24.0,1,WEARABLE
1635499500000,1635499620000,9,2021-10-29 18:25:00,2021-10-29 18:27:00,0.0,55.0,55.0,2,WEARABLE
1635499860000,1635499920000,9,2021-10-29 18:31:00,2021-10-29 18:32:00,0.0,33.0,33.0,1,WEARABLE
1635500160000,1635500220000,9,2021-10-29 18:36:00,2021-10-29 18:37:00,0.0,11.0,11.0,1,WEARABLE
1635500280000,1635500460000,9,2021-10-29 18:38:00,2021-10-29 18:41:00,0.0,133.0,133.0,3,WEARABLE
1635500700000,1635501000000,9,2021-10-29 18:45:00,2021-10-29 18:50:00,395.0,419.0,407.0,5,BOTH
1635501000000,1635501240000,9,2021-10-29 18:50:00,2021-10-29 18:54:00,204.0,0.0,204.0,4,PHONE
1635501300000,1635501360000,9,2021-10-29 18:55:00,2021-10-29 18:56:00,27.0,11.0,19.0,1,BOTH
1635501360000,1635501420000,9,2021-10-29 18:56:00,2021-10-29 18:57:00,64.0,0.0,64.0,1,PHONE
1635501480000,1635501780000,9,2021-10-29 18:58:00,2021-10-29 19:03:00,383.0,0.0,383.0,5,PHONE
1635501780000,1635501840000,9,2021-10-29 19:03:00,2021-10-29 19:04:00,77.0,68.0,72.5,1,BOTH
1635501900000,1635501960000,9,2021-10-29 19:05:00,2021-10-29 19:06:00,0.0,45.0,45.0,1,WEARABLE
1635516720000,1635516780000,9,2021-10-29 23:12:00,2021-10-29 23:13:00,12.0,0.0,12.0,1,PHONE
1635517500000,1635517860000,9,2021-10-29 23:25:00,2021-10-29 23:31:00,358.0,0.0,358.0,6,PHONE
1635517920000,1635518160000,9,2021-10-29 23:32:00,2021-10-29 23:36:00,171.0,0.0,171.0,4,PHONE
1635519840000,1635520680000,9,2021-10-30 00:04:00,2021-10-30 00:18:00,1206.0,0.0,1206.0,14,PHONE
1635520740000,1635520800000,9,2021-10-30 00:19:00,2021-10-30 00:20:00,12.0,0.0,12.0,1,PHONE
1635520920000,1635522180000,9,2021-10-30 00:22:00,2021-10-30 00:43:00,2089.0,0.0,2089.0,21,PHONE
1635522540000,1635522600000,9,2021-10-30 00:49:00,2021-10-30 00:50:00,16.0,0.0,16.0,1,PHONE
1635525360000,1635525420000,9,2021-10-30 01:36:00,2021-10-30 01:37:00,26.0,0.0,26.0,1,PHONE
1635551220000,1635551400000,9,2021-10-30 08:47:00,2021-10-30 08:50:00,0.0,50.0,50.0,3,WEARABLE
1635551460000,1635552660000,9,2021-10-30 08:51:00,2021-10-30 09:11:00,2063.0,2034.0,2048.5,20,BOTH
