START,END,UTC,READABLE_START,READABLE_END,PHONE_STEP,WEARABLE_STEP,AVERAGE_STEP,DURATION,TYPE
1636124400000,1636125060000,9,2021-11-06 00:00:00,2021-11-06 00:11:00,928.0,898.0,913.0,11,BOTH
1636125060000,1636125120000,9,2021-11-06 00:11:00,2021-11-06 00:12:00,0.0,35.0,35.0,1,WEARABLE
1636125300000,1636125360000,9,2021-11-06 00:15:00,2021-11-06 00:16:00,0.0,19.0,19.0,1,WEARABLE
1636126860000,1636126920000,9,2021-11-06 00:41:00,2021-11-06 00:42:00,8.0,0.0,8.0,1,PHONE
1636127340000,1636127400000,9,2021-11-06 00:49:00,2021-11-06 00:50:00,7.0,0.0,7.0,1,PHONE
1636169580000,1636169760000,9,2021-11-06 12:33:00,2021-11-06 12:36:00,168.0,183.0,175.5,3,BOTH
1636169820000,1636169880000,9,2021-11-06 12:37:00,2021-11-06 12:38:00,45.0,0.0,45.0,1,PHONE
1636169880000,1636170780000,9,2021-11-06 12:38:00,2021-11-06 12:53:00,1400.0,1473.0,1436.5,15,BOTH
1636170780000,1636170840000,9,2021-11-06 12:53:00,2021-11-06 12:54:00,0.0,14.0,14.0,1,WEARABLE
1636170960000,1636171020000,9,2021-11-06 12:56:00,2021-11-06 12:57:00,7.0,0.0,7.0,1,PHONE
1636171140000,1636171200000,9,2021-11-06 12:59:00,2021-11-06 13:00:00,11.0,0.0,11.0,1,PHONE
1636173900000,1636173960000,9,2021-11-06 13:45:00,2021-11-06 13:46:00,27.0,0.0,27.0,1,PHONE
1636173960000,1636174500000,9,2021-11-06 13:46:00,2021-11-06 13:55:00,700.0,705.0,702.5,9,BOTH
1636174500000,1636174560000,9,2021-11-06 13:55:00,2021-11-06 13:56:00,41.0,0.0,41.0,1,PHONE
1636174560000,1636175940000,9,2021-11-06 13:56:00,2021-11-06 14:19:00,2015.0,2050.0,2032.5,23,BOTH
1636176000000,1636176060000,9,2021-11-06 14:20:00,2021-11-06 14:21:00,11.0,0.0,11.0,1,PHONE
1636176060000,1636176540000,9,2021-11-06 14:21:00,2021-11-06 14:29:00,707.0,757.0,732.0,8,BOTH
1636176540000,1636176600000,9,2021-11-06 14:29:00,2021-11-06 14:30:00,98.0,0.0,98.0,1,PHONE
1636176600000,1636176840000,9,2021-11-06 14:30:00,2021-11-06 14:34:00,305.0,313.0,309.0,4,BOTH
1636176840000,1636176900000,9,2021-11-06 14:34:00,2021-11-06 14:35:00,9.0,0.0,9.0,1,PHONE
1636177140000,1636177200000,9,2021-11-06 14:39:00,2021-11-06 14:40:00,0.0,6.0,6.0,1,WEARABLE
1636177800000,1636177860000,9,2021-11-06 14:50:00,2021-11-06 14:51:00,10.0,0.0,10.0,1,PHONE
1636179000000,1636179060000,9,2021-11-06 15:10:00,2021-11-06 15:11:00,19.0,0.0,19.0,1,PHONE
1636189980000,1636190040000,9,2021-11-06 18:13:00,2021-11-06 18:14:00,12.0,0.0,12.0,1,PHONE
1636190940000,1636191000000,9,2021-11-06 18:29:00,2021-11-06 18:30:00,0.0,28.0,28.0,1,WEARABLE
1636191060000,1636191540000,9,2021-11-06 18:31:00,2021-11-06 18:39:00,630.0,590.0,610.0,8,BOTH
1636192980000,1636193160000,9,2021-11-06 19:03:00,2021-11-06 19:06:00,113.0,94.0,103.5,3,BOTH
1636193160000,1636193220000,9,2021-11-06 19:06:00,2021-11-06 19:07:00,15.0,0.0,15.0,1,PHONE
1636201140000,1636201200000,9,2021-11-06 21:19:00,2021-11-06 21:20:00,33.0,22.0,27.5,1,BOTH
1636201260000,1636201320000,9,2021-11-06 21:21:00,2021-11-06 21:22:00,0.0,20.0,20.0,1,WEARABLE
1636201440000,1636202160000,9,2021-11-06 21:24:00,2021-11-06 21:36:00,1242.0,1209.0,1225.5,12,BOTH
1636202160000,1636202220000,9,2021-11-06 21:36:00,2021-11-06 21:37:00,0.0,6.0,6.0,1,WEARABLE
1636202220000,1636203060000,9,2021-11-06 21:37:00,2021-11-06 21:51:00,862.0,844.0,853.0,14,BOTH
1636203060000,1636203120000,9,2021-11-06 21:51:00,2021-11-06 21:52:00,78.0,0.0,78.0,1,PHONE
